EVENT_DESC,Device Time (UTC),Time,Time Offset (h),Time Correction (s),Model,Serial Number,Type,Subtype,Description,Values,,,,,,,Latitude,Longitude,GPS HDOP
EVENT_FAULT_DESC,Device Time (UTC),Time,Time Offset (h),Time Correction (s),Model,Serial Number,Fault Importance,Fault Code,Fault Description
EVENT_INIT_DESC,Device Time (UTC),Time,Time Offset (h),Time Correction (s),Model,Serial Number,Prior Device Time (UTC),External Time Zone,Firmware Version
EVENT_OFFLOAD_DESC,Device Time (UTC),Time,Time Offset (h),Time Correction (s),Model,Serial Number,External Time (UTC),External Time Zone,HR Total Accepted Detections,PPM Total Accepted Detections,Memory Remaining (%),Battery Remaining (%),Original File
HEALTH_HR2_DESC,Device Time (UTC),Time,Time Offset (h),Time Correction (s),Model,Serial Number,Line Voltage (V),Memory Remaining (%),RTC Time
TEMP_DESC,Device Time (UTC),Time,Time Offset (h),Time Correction (s),Model,Serial Number,Ambient (deg C),Internal (deg C)
TEMP_STATS_DESC,Device Time (UTC),Time,Time Offset (h),Time Correction (s),Model,Serial Number,Ambient Min (deg C),Ambient Max (deg C),Ambient Mean (deg C),Sample Count,Accumulation Period (s)
DATA_SOURCE_FILE,HR2-180 461356 2024-07-29 173639.vdat,04773086-3519-4f4b-a8bb-26d9e83c8277,com.vemco.file.vrdp.vrhr2/1.0.0,53189,ORIGINAL
TEMP,2024-07-29 01:00:00,2024-07-29 00:59:59.838679,,-0.161320170,HR2-180,461356,24.0,24.6
ATTITUDE,2024-07-29 01:00:00,2024-07-29 00:59:59.838679,,-0.161320170,HR2-180,461356,16
DET,2024-07-29 01:01:14.864562,2024-07-29 01:01:14.702963,,-0.161598979,HR2-180,461356,2,PPM,A180-1702-62358,62358,,,,,,,,,,
DET,2024-07-29 01:06:17.976882,2024-07-29 01:06:17.814154,,-0.162727823,HR2-180,461356,2,PPM,A180-1702-62358,62358,,,,,,,,,,
DIAG_HR2,2024-07-29 01:10:00,2024-07-29 01:09:59.836445,,-0.163554676,HR2-180,461356,16,20,0,3,16,2,16,2,12
TEMP,2024-07-29 01:10:00,2024-07-29 01:09:59.836445,,-0.163554676,HR2-180,461356,24.0,24.6
ATTITUDE,2024-07-29 01:10:00,2024-07-29 01:09:59.836445,,-0.163554676,HR2-180,461356,16
DET,2024-07-29 01:10:53.009017,2024-07-29 01:10:52.845264,,-0.163752091,HR2-180,461356,2,PPM,A180-1702-62358,62358,,,,,,,,,,
DET,2024-07-29 01:15:32.018798,2024-07-29 01:15:31.854006,,-0.164791173,HR2-180,461356,2,PPM,A180-1702-62358,62358,,,,,,,,,,
DIAG_HR2,2024-07-29 01:20:00,2024-07-29 01:19:59.83421,,-0.165789183,HR2-180,461356,16,20,0,5,16,2,16,1,12
TEMP,2024-07-29 01:20:00,2024-07-29 01:19:59.83421,,-0.165789183,HR2-180,461356,24.0,24.6
ATTITUDE,2024-07-29 01:20:00,2024-07-29 01:19:59.83421,,-0.165789183,HR2-180,461356,16
DET,2024-07-29 01:20:18.7509,2024-07-29 01:20:18.58504,,-0.165859014,HR2-180,461356,2,PPM,A180-1702-62358,62358,,,,,,,,,,
DET,2024-07-29 01:25:20.92723,2024-07-29 01:25:20.760245,,-0.166984372,HR2-180,461356,2,PPM,A180-1702-62358,62358,,,,,,,,,,
DET,2024-07-29 01:29:54.321212,2024-07-29 01:29:54.153209,,-0.168002540,HR2-180,461356,2,PPM,A180-1702-62358,62358,,,,,,,,,,
DIAG_HR2,2024-07-29 01:30:00,2024-07-29 01:29:59.831976,,-0.168023689,HR2-180,461356,16,20,0,3,24,3,24,1,12
TEMP,2024-07-29 01:30:00,2024-07-29 01:29:59.831976,,-0.168023689,HR2-180,461356,24.0,24.6
ATTITUDE,2024-07-29 01:30:00,2024-07-29 01:29:59.831976,,-0.168023689,HR2-180,461356,16
DET,2024-07-29 01:34:29.821166,2024-07-29 01:34:29.652137,,-0.169028550,HR2-180,461356,2,PPM,A180-1702-62358,62358,,,,,,,,,,
DET,2024-07-29 01:39:09.76715,2024-07-29 01:39:09.597078,,-0.170071119,HR2-180,461356,2,PPM,A180-1702-62358,62358,,,,,,,,,,
DIAG_HR2,2024-07-29 01:40:00,2024-07-29 01:39:59.829741,,-0.170258195,HR2-180,461356,16,20,0,4,16,2,16,2,12
TEMP,2024-07-29 01:40:00,2024-07-29 01:39:59.829741,,-0.170258195,HR2-180,461356,24.0,24.5
ATTITUDE,2024-07-29 01:40:00,2024-07-29 01:39:59.829741,,-0.170258195,HR2-180,461356,16
DET,2024-07-29 01:43:58.605484,2024-07-29 01:43:58.434337,,-0.171146804,HR2-180,461356,2,PPM,A180-1702-62358,62358,,,,,,,,,,
DET,2024-07-29 01:49:04.993743,2024-07-29 01:49:04.821455,,-0.172287848,HR2-180,461356,2,PPM,A180-1702-62358,62358,,,,,,,,,,
DIAG_HR2,2024-07-29 01:50:00,2024-07-29 01:49:59.827507,,-0.172492701,HR2-180,461356,16,20,0,4,16,2,16,2,12
TEMP,2024-07-29 01:50:00,2024-07-29 01:49:59.827507,,-0.172492701,HR2-180,461356,24.0,24.5
ATTITUDE,2024-07-29 01:50:00,2024-07-29 01:49:59.827507,,-0.172492701,HR2-180,461356,16
DET,2024-07-29 01:53:46.811813,2024-07-29 01:53:46.638475,,-0.173337388,HR2-180,461356,2,PPM,A180-1702-62358,62358,,,,,,,,,,
DET,2024-07-29 01:58:39.393951,2024-07-29 01:58:39.219523,,-0.174427016,HR2-180,461356,2,PPM,A180-1702-62358,62358,,,,,,,,,,
DIAG_HR2,2024-07-29 02:00:00,2024-07-29 01:59:59.825272,,-0.174727207,HR2-180,461356,16,20,0,0,16,2,16,2,12
TEMP,2024-07-29 02:00:00,2024-07-29 01:59:59.825272,,-0.174727207,HR2-180,461356,24.0,24.5
ATTITUDE,2024-07-29 02:00:00,2024-07-29 01:59:59.825272,,-0.174727207,HR2-180,461356,16
DET,2024-07-29 02:03:53.270553,2024-07-29 02:03:53.094957,,-0.175595948,HR2-180,461356,2,PPM,A180-1702-62358,62358,,,,,,,,,,
DET,2024-07-29 02:08:50.064743,2024-07-29 02:08:49.888041,,-0.176701262,HR2-180,461356,2,PPM,A180-1702-62358,62358,,,,,,,,,,
DIAG_HR2,2024-07-29 02:10:00,2024-07-29 02:09:59.823038,,-0.176961713,HR2-180,461356,16,20,0,4,16,2,16,2,12
TEMP,2024-07-29 02:10:00,2024-07-29 02:09:59.823038,,-0.176961713,HR2-180,461356,24.0,24.5
ATTITUDE,2024-07-29 02:10:00,2024-07-29 02:09:59.823038,,-0.176961713,HR2-180,461356,16
DET,2024-07-29 02:14:12.599395,2024-07-29 02:14:12.421492,,-0.177902438,HR2-180,461356,2,PPM,A180-1702-62358,62358,,,,,,,,,,
DET,2024-07-29 02:19:26.475845,2024-07-29 02:19:26.296773,,-0.179071370,HR2-180,461356,2,PPM,A180-1702-62358,62358,,,,,,,,,,
DIAG_HR2,2024-07-29 02:20:00,2024-07-29 02:19:59.820803,,-0.179196219,HR2-180,461356,16,20,0,2,16,2,16,1,12
TEMP,2024-07-29 02:20:00,2024-07-29 02:19:59.820803,,-0.179196219,HR2-180,461356,23.8,24.5
ATTITUDE,2024-07-29 02:20:00,2024-07-29 02:19:59.820803,,-0.179196219,HR2-180,461356,16
DET,2024-07-29 02:24:23.036193,2024-07-29 02:24:22.856017,,-0.180175813,HR2-180,461356,2,PPM,A180-1702-62358,62358,,,,,,,,,,
DET,2024-07-29 02:29:44.868804,2024-07-29 02:29:44.687429,,-0.181374374,HR2-180,461356,2,PPM,A180-1702-62358,62358,,,,,,,,,,
DIAG_HR2,2024-07-29 02:30:00,2024-07-29 02:29:59.818569,,-0.181430726,HR2-180,461356,16,20,0,3,16,2,16,2,12
TEMP,2024-07-29 02:30:00,2024-07-29 02:29:59.818569,,-0.181430726,HR2-180,461356,24.0,24.5
ATTITUDE,2024-07-29 02:30:00,2024-07-29 02:29:59.818569,,-0.181430726,HR2-180,461356,16
DET,2024-07-29 02:34:57.575271,2024-07-29 02:34:57.392732,,-0.182538948,HR2-180,461356,2,PPM,A180-1702-62358,62358,,,,,,,,,,
DET,2024-07-29 02:39:51.795486,2024-07-29 02:39:51.611851,,-0.183634677,HR2-180,461356,2,PPM,A180-1702-62358,62358,,,,,,,,,,
DIAG_HR2,2024-07-29 02:40:00,2024-07-29 02:39:59.816334,,-0.183665232,HR2-180,461356,16,20,0,5,16,2,16,2,12
TEMP,2024-07-29 02:40:00,2024-07-29 02:39:59.816334,,-0.183665232,HR2-180,461356,23.8,24.5
ATTITUDE,2024-07-29 02:40:00,2024-07-29 02:39:59.816334,,-0.183665232,HR2-180,461356,16
DET,2024-07-29 02:45:08.948028,2024-07-29 02:45:08.763212,,-0.184815809,HR2-180,461356,2,PPM,A180-1702-62358,62358,,,,,,,,,,
DIAG_HR2,2024-07-29 02:50:00,2024-07-29 02:49:59.8141,,-0.185899738,HR2-180,461356,16,20,0,6,8,1,8,1,12
TEMP,2024-07-29 02:50:00,2024-07-29 02:49:59.8141,,-0.185899738,HR2-180,461356,24.0,24.3
ATTITUDE,2024-07-29 02:50:00,2024-07-29 02:49:59.8141,,-0.185899738,HR2-180,461356,16
DET,2024-07-29 02:50:12.060348,2024-07-29 02:50:11.874403,,-0.185944653,HR2-180,461356,2,PPM,A180-1702-62358,62358,,,,,,,,,,
DET,2024-07-29 02:54:47.092285,2024-07-29 02:54:46.905316,,-0.186968920,HR2-180,461356,2,PPM,A180-1702-62358,62358,,,,,,,,,,
DET,2024-07-29 02:59:26.10231,2024-07-29 02:59:25.914301,,-0.188008003,HR2-180,461356,2,PPM,A180-1702-62358,62358,,,,,,,,,,
DIAG_HR2,2024-07-29 03:00:00,2024-07-29 02:59:59.811865,,-0.188134244,HR2-180,461356,16,20,0,6,24,3,24,3,12
TEMP,2024-07-29 03:00:00,2024-07-29 02:59:59.811865,,-0.188134244,HR2-180,461356,24.0,24.3
ATTITUDE,2024-07-29 03:00:00,2024-07-29 02:59:59.811865,,-0.188134244,HR2-180,461356,16
DET,2024-07-29 03:04:12.834426,2024-07-29 03:04:12.64535,,-0.189075844,HR2-180,461356,2,PPM,A180-1702-62358,62358,,,,,,,,,,
DET,2024-07-29 03:09:15.244812,2024-07-29 03:09:15.054609,,-0.190202074,HR2-180,461356,2,PPM,A180-1702-62358,62358,,,,,,,,,,
DIAG_HR2,2024-07-29 03:10:00,2024-07-29 03:09:59.809631,,-0.190368750,HR2-180,461356,16,20,0,3,16,2,16,2,12
TEMP,2024-07-29 03:10:00,2024-07-29 03:09:59.809631,,-0.190368750,HR2-180,461356,23.8,24.5
ATTITUDE,2024-07-29 03:10:00,2024-07-29 03:09:59.809631,,-0.190368750,HR2-180,461356,16
DET,2024-07-29 03:13:49.10675,2024-07-29 03:13:48.915528,,-0.191221984,HR2-180,461356,2,PPM,A180-1702-62358,62358,,,,,,,,,,
DET,2024-07-29 03:18:25.77684,2024-07-29 03:18:25.584587,,-0.192252352,HR2-180,461356,2,PPM,A180-1702-62358,62358,,,,,,,,,,
DIAG_HR2,2024-07-29 03:20:00,2024-07-29 03:19:59.807396,,-0.192603256,HR2-180,461356,16,20,0,3,16,2,16,2,12
TEMP,2024-07-29 03:20:00,2024-07-29 03:19:59.807396,,-0.192603256,HR2-180,461356,23.8,24.3
ATTITUDE,2024-07-29 03:20:00,2024-07-29 03:19:59.807396,,-0.192603256,HR2-180,461356,16
DET,2024-07-29 03:23:08.062744,2024-07-29 03:23:07.86944,,-0.193303635,HR2-180,461356,2,PPM,A180-1702-62358,62358,,,,,,,,,,
DET,2024-07-29 03:28:01.580963,2024-07-29 03:28:01.386566,,-0.194396749,HR2-180,461356,2,PPM,A180-1702-62358,62358,,,,,,,,,,
DIAG_HR2,2024-07-29 03:30:00,2024-07-29 03:29:59.805162,,-0.194837762,HR2-180,461356,16,20,0,3,16,2,16,2,12
TEMP,2024-07-29 03:30:00,2024-07-29 03:29:59.805162,,-0.194837762,HR2-180,461356,23.8,24.3
ATTITUDE,2024-07-29 03:30:00,2024-07-29 03:29:59.805162,,-0.194837762,HR2-180,461356,16
DET,2024-07-29 03:33:17.329452,2024-07-29 03:33:17.133879,,-0.195572652,HR2-180,461356,2,PPM,A180-1702-62358,62358,,,,,,,,,,
DET,2024-07-29 03:38:17.633712,2024-07-29 03:38:17.43702,,-0.196691038,HR2-180,461356,2,PPM,A180-1702-62358,62358,,,,,,,,,,
DIAG_HR2,2024-07-29 03:40:00,2024-07-29 03:39:59.802927,,-0.197072268,HR2-180,461356,16,20,0,6,16,2,16,2,12
TEMP,2024-07-29 03:40:00,2024-07-29 03:39:59.802927,,-0.197072268,HR2-180,461356,23.8,24.3
ATTITUDE,2024-07-29 03:40:00,2024-07-29 03:39:59.802927,,-0.197072268,HR2-180,461356,16
DET,2024-07-29 03:43:47.188552,2024-07-29 03:43:46.990633,,-0.197918359,HR2-180,461356,2,PPM,A180-1702-62358,62358,,,,,,,,,,
DET,2024-07-29 03:49:15.105133,2024-07-29 03:49:14.905993,,-0.199139578,HR2-180,461356,2,PPM,A180-1702-62358,62358,,,,,,,,,,
DIAG_HR2,2024-07-29 03:50:00,2024-07-29 03:49:59.800693,,-0.199306775,HR2-180,461356,16,20,0,7,16,2,16,2,12
TEMP,2024-07-29 03:50:00,2024-07-29 03:49:59.800693,,-0.199306775,HR2-180,461356,23.8,24.5
ATTITUDE,2024-07-29 03:50:00,2024-07-29 03:49:59.800693,,-0.199306775,HR2-180,461356,16
DET,2024-07-29 03:54:39.979782,2024-07-29 03:54:39.779432,,-0.200349469,HR2-180,461356,2,PPM,A180-1702-62358,62358,,,,,,,,,,
DET,2024-07-29 03:59:58.536392,2024-07-29 03:59:58.334856,,-0.201535830,HR2-180,461356,2,PPM,A180-1702-62358,62358,,,,,,,,,,
DIAG_HR2,2024-07-29 04:00:00,2024-07-29 03:59:59.798458,,-0.201541281,HR2-180,461356,16,20,0,4,16,2,16,1,13.5
TEMP,2024-07-29 04:00:00,2024-07-29 03:59:59.798458,,-0.201541281,HR2-180,461356,23.8,24.3
ATTITUDE,2024-07-29 04:00:00,2024-07-29 03:59:59.798458,,-0.201541281,HR2-180,461356,16
DET,2024-07-29 04:05:04.456985,2024-07-29 04:05:04.254309,,-0.202675132,HR2-180,461356,2,PPM,A180-1702-62358,62358,,,,,,,,,,
DET,2024-07-29 04:09:45.104797,2024-07-29 04:09:44.901076,,-0.203720314,HR2-180,461356,2,PPM,A180-1702-62358,62358,,,,,,,,,,
DIAG_HR2,2024-07-29 04:10:00,2024-07-29 04:09:59.796224,,-0.203775787,HR2-180,461356,16,20,0,5,16,2,16,2,12
TEMP,2024-07-29 04:10:00,2024-07-29 04:09:59.796224,,-0.203775787,HR2-180,461356,23.7,24.3
ATTITUDE,2024-07-29 04:10:00,2024-07-29 04:09:59.796224,,-0.203775787,HR2-180,461356,16
DET,2024-07-29 04:14:35.346954,2024-07-29 04:14:35.142152,,-0.204801228,HR2-180,461356,2,PPM,A180-1702-62358,62358,,,,,,,,,,
DET,2024-07-29 04:19:44.543395,2024-07-29 04:19:44.337442,,-0.205952730,HR2-180,461356,2,PPM,A180-1702-62358,62358,,,,,,,,,,
DIAG_HR2,2024-07-29 04:20:00,2024-07-29 04:19:59.793989,,-0.206010293,HR2-180,461356,16,20.5,0,1,16,2,16,1,12
TEMP,2024-07-29 04:20:00,2024-07-29 04:19:59.793989,,-0.206010293,HR2-180,461356,23.8,24.3
ATTITUDE,2024-07-29 04:20:00,2024-07-29 04:19:59.793989,,-0.206010293,HR2-180,461356,16
DET,2024-07-29 04:24:31.743438,2024-07-29 04:24:31.536415,,-0.207022314,HR2-180,461356,2,PPM,A180-1702-62358,62358,,,,,,,,,,
DET,2024-07-29 04:29:35.089859,2024-07-29 04:29:34.881706,,-0.208152029,HR2-180,461356,2,PPM,A180-1702-62358,62358,,,,,,,,,,
DIAG_HR2,2024-07-29 04:30:00,2024-07-29 04:29:59.791755,,-0.208244799,HR2-180,461356,16,20,0,2,16,2,16,2,12
TEMP,2024-07-29 04:30:00,2024-07-29 04:29:59.791755,,-0.208244799,HR2-180,461356,23.8,24.3
ATTITUDE,2024-07-29 04:30:00,2024-07-29 04:29:59.791755,,-0.208244799,HR2-180,461356,16
DET,2024-07-29 04:34:10.589782,2024-07-29 04:34:10.380603,,-0.209178040,HR2-180,461356,2,PPM,A180-1702-62358,62358,,,,,,,,,,
DET,2024-07-29 04:38:50.301757,2024-07-29 04:38:50.091537,,-0.210219737,HR2-180,461356,2,PPM,A180-1702-62358,62358,,,,,,,,,,
DIAG_HR2,2024-07-29 04:40:00,2024-07-29 04:39:59.78952,,-0.210479305,HR2-180,461356,16,20,0,6,16,2,16,2,12
TEMP,2024-07-29 04:40:00,2024-07-29 04:39:59.78952,,-0.210479305,HR2-180,461356,23.8,24.3
ATTITUDE,2024-07-29 04:40:00,2024-07-29 04:39:59.78952,,-0.210479305,HR2-180,461356,16
DET,2024-07-29 04:43:38.437866,2024-07-29 04:43:38.226573,,-0.211292806,HR2-180,461356,2,PPM,A180-1702-62358,62358,,,,,,,,,,
DET,2024-07-29 04:48:43.65625,2024-07-29 04:48:43.44382,,-0.212429494,HR2-180,461356,2,PPM,A180-1702-62358,62358,,,,,,,,,,
DIAG_HR2,2024-07-29 04:50:00,2024-07-29 04:49:59.787286,,-0.212713811,HR2-180,461356,16,20,0,6,16,2,16,2,12
TEMP,2024-07-29 04:50:00,2024-07-29 04:49:59.787286,,-0.212713811,HR2-180,461356,23.8,24.3
ATTITUDE,2024-07-29 04:50:00,2024-07-29 04:49:59.787286,,-0.212713811,HR2-180,461356,16
DET,2024-07-29 04:53:22.900344,2024-07-29 04:53:22.686874,,-0.213469448,HR2-180,461356,2,PPM,A180-1702-62358,62358,,,,,,,,,,
DET,2024-07-29 04:58:10.100402,2024-07-29 04:58:09.885862,,-0.214539032,HR2-180,461356,2,PPM,A180-1702-62358,62358,,,,,,,,,,
DIAG_HR2,2024-07-29 05:00:00,2024-07-29 04:59:59.785051,,-0.214948317,HR2-180,461356,16,20,0,6,16,2,16,2,12
TEMP,2024-07-29 05:00:00,2024-07-29 04:59:59.785051,,-0.214948317,HR2-180,461356,23.8,24.3
ATTITUDE,2024-07-29 05:00:00,2024-07-29 04:59:59.785051,,-0.214948317,HR2-180,461356,16
DET,2024-07-29 05:03:13.446777,2024-07-29 05:03:13.231108,,-0.215668747,HR2-180,461356,2,PPM,A180-1702-62358,62358,,,,,,,,,,
DET,2024-07-29 05:07:48.94696,2024-07-29 05:07:48.730265,,-0.216694759,HR2-180,461356,2,PPM,A180-1702-62358,62358,,,,,,,,,,
DIAG_HR2,2024-07-29 05:10:00,2024-07-29 05:09:59.782817,,-0.217182824,HR2-180,461356,16,20,0,2,16,2,16,2,12
TEMP,2024-07-29 05:10:00,2024-07-29 05:09:59.782817,,-0.217182824,HR2-180,461356,23.7,24.3
ATTITUDE,2024-07-29 05:10:00,2024-07-29 05:09:59.782817,,-0.217182824,HR2-180,461356,16
DET,2024-07-29 05:12:28.89273,2024-07-29 05:12:28.674992,,-0.217737326,HR2-180,461356,2,PPM,A180-1702-62358,62358,,,,,,,,,,
DET,2024-07-29 05:17:17.730804,2024-07-29 05:17:17.51199,,-0.218813010,HR2-180,461356,2,PPM,A180-1702-62358,62358,,,,,,,,,,
DIAG_HR2,2024-07-29 05:20:00,2024-07-29 05:19:59.780582,,-0.219417330,HR2-180,461356,16,20,0,5,16,2,16,2,12
TEMP,2024-07-29 05:20:00,2024-07-29 05:19:59.780582,,-0.219417330,HR2-180,461356,23.7,24.3
ATTITUDE,2024-07-29 05:20:00,2024-07-29 05:19:59.780582,,-0.219417330,HR2-180,461356,16
DET,2024-07-29 05:22:24.35321,2024-07-29 05:22:24.133255,,-0.219954927,HR2-180,461356,2,PPM,A180-1702-62358,62358,,,,,,,,,,
DET,2024-07-29 05:27:06.639297,2024-07-29 05:27:06.41829,,-0.221006210,HR2-180,461356,2,PPM,A180-1702-62358,62358,,,,,,,,,,
DIAG_HR2,2024-07-29 05:30:00,2024-07-29 05:29:59.778348,,-0.221651836,HR2-180,461356,16,20,0,5,16,2,16,2,12
TEMP,2024-07-29 05:30:00,2024-07-29 05:29:59.778348,,-0.221651836,HR2-180,461356,23.7,24.2
ATTITUDE,2024-07-29 05:30:00,2024-07-29 05:29:59.778348,,-0.221651836,HR2-180,461356,16
DET,2024-07-29 05:32:00.157562,2024-07-29 05:31:59.935462,,-0.222099324,HR2-180,461356,2,PPM,A180-1702-62358,62358,,,,,,,,,,
DET,2024-07-29 05:37:16.139984,2024-07-29 05:37:15.916707,,-0.223276098,HR2-180,461356,2,PPM,A180-1702-62358,62358,,,,,,,,,,
DIAG_HR2,2024-07-29 05:40:00,2024-07-29 05:39:59.776113,,-0.223886342,HR2-180,461356,16,20,0,6,16,2,16,1,12
TEMP,2024-07-29 05:40:00,2024-07-29 05:39:59.776113,,-0.223886342,HR2-180,461356,23.7,24.3
ATTITUDE,2024-07-29 05:40:00,2024-07-29 05:39:59.776113,,-0.223886342,HR2-180,461356,16
DET,2024-07-29 05:42:16.912261,2024-07-29 05:42:16.687864,,-0.224396227,HR2-180,461356,2,PPM,A180-1702-62358,62358,,,,,,,,,,
DET,2024-07-29 05:47:47.169067,2024-07-29 05:47:46.94344,,-0.225626162,HR2-180,461356,2,PPM,A180-1702-62358,62358,,,,,,,,,,
DIAG_HR2,2024-07-29 05:50:00,2024-07-29 05:49:59.773879,,-0.226120848,HR2-180,461356,16,20,0,5,16,2,16,2,12
TEMP,2024-07-29 05:50:00,2024-07-29 05:49:59.773879,,-0.226120848,HR2-180,461356,23.7,24.3
ATTITUDE,2024-07-29 05:50:00,2024-07-29 05:49:59.773879,,-0.226120848,HR2-180,461356,16
DET,2024-07-29 05:53:16.489791,2024-07-29 05:53:16.262938,,-0.226852611,HR2-180,461356,2,PPM,A180-1702-62358,62358,,,,,,,,,,
DET,2024-07-29 05:58:44.172424,2024-07-29 05:58:43.944351,,-0.228072959,HR2-180,461356,2,PPM,A180-1702-62358,62358,,,,,,,,,,
DIAG_HR2,2024-07-29 06:00:00,2024-07-29 05:59:59.771644,,-0.228355354,HR2-180,461356,16,20,0,6,16,2,16,1,12
TEMP,2024-07-29 06:00:00,2024-07-29 05:59:59.771644,,-0.228355354,HR2-180,461356,23.7,24.2
ATTITUDE,2024-07-29 06:00:00,2024-07-29 05:59:59.771644,,-0.228355354,HR2-180,461356,16
DET,2024-07-29 06:04:08.579101,2024-07-29 06:04:08.349819,,-0.229281107,HR2-180,461356,2,PPM,A180-1702-62358,62358,,,,,,,,,,
DET,2024-07-29 06:09:26.199661,2024-07-29 06:09:25.969197,,-0.230463982,HR2-180,461356,2,PPM,A180-1702-62358,62358,,,,,,,,,,
DIAG_HR2,2024-07-29 06:10:00,2024-07-29 06:09:59.76941,,-0.230589860,HR2-180,461356,16,20,0,3,16,2,16,2,12
TEMP,2024-07-29 06:10:00,2024-07-29 06:09:59.76941,,-0.230589860,HR2-180,461356,23.7,24.2
ATTITUDE,2024-07-29 06:10:00,2024-07-29 06:09:59.76941,,-0.230589860,HR2-180,461356,16
DET,2024-07-29 06:14:30.24797,2024-07-29 06:14:30.016373,,-0.231596312,HR2-180,461356,2,PPM,A180-1702-62358,62358,,,,,,,,,,
DET,2024-07-29 06:19:07.38594,2024-07-29 06:19:07.153311,,-0.232628422,HR2-180,461356,2,PPM,A180-1702-62358,62358,,,,,,,,,,
DIAG_HR2,2024-07-29 06:20:00,2024-07-29 06:19:59.767175,,-0.232824366,HR2-180,461356,16,20,0,5,16,2,16,1,12
TEMP,2024-07-29 06:20:00,2024-07-29 06:19:59.767175,,-0.232824366,HR2-180,461356,23.7,24.2
ATTITUDE,2024-07-29 06:20:00,2024-07-29 06:19:59.767175,,-0.232824366,HR2-180,461356,16
DET,2024-07-29 06:23:50.608062,2024-07-29 06:23:50.374378,,-0.233683192,HR2-180,461356,2,PPM,A180-1702-62358,62358,,,,,,,,,,
DET,2024-07-29 06:28:45.764312,2024-07-29 06:28:45.529529,,-0.234782406,HR2-180,461356,2,PPM,A180-1702-62358,62358,,,,,,,,,,
DIAG_HR2,2024-07-29 06:30:00,2024-07-29 06:29:59.764941,,-0.235058873,HR2-180,461356,16,20,0,4,16,2,16,2,12
TEMP,2024-07-29 06:30:00,2024-07-29 06:29:59.764941,,-0.235058873,HR2-180,461356,23.7,24.2
ATTITUDE,2024-07-29 06:30:00,2024-07-29 06:29:59.764941,,-0.235058873,HR2-180,461356,16
DET,2024-07-29 06:34:05.022842,2024-07-29 06:34:04.78687,,-0.235971381,HR2-180,461356,2,PPM,A180-1702-62358,62358,,,,,,,,,,
DET,2024-07-29 06:39:12.347305,2024-07-29 06:39:12.110189,,-0.237115912,HR2-180,461356,2,PPM,A180-1702-62358,62358,,,,,,,,,,
DIAG_HR2,2024-07-29 06:40:00,2024-07-29 06:39:59.762706,,-0.237293379,HR2-180,461356,16,20,0,4,16,2,16,2,12
TEMP,2024-07-29 06:40:00,2024-07-29 06:39:59.762706,,-0.237293379,HR2-180,461356,23.7,24.2
ATTITUDE,2024-07-29 06:40:00,2024-07-29 06:39:59.762706,,-0.237293379,HR2-180,461356,16
DET,2024-07-29 06:43:55.803253,2024-07-29 06:43:55.565081,,-0.238171552,HR2-180,461356,2,PPM,A180-1702-62358,62358,,,,,,,,,,
DET,2024-07-29 06:48:51.42752,2024-07-29 06:48:51.188247,,-0.239272509,HR2-180,461356,2,PPM,A180-1702-62358,62358,,,,,,,,,,
DIAG_HR2,2024-07-29 06:50:00,2024-07-29 06:49:59.760472,,-0.239527885,HR2-180,461356,16,20,0,2,16,2,16,2,12
TEMP,2024-07-29 06:50:00,2024-07-29 06:49:59.760472,,-0.239527885,HR2-180,461356,23.7,24.2
ATTITUDE,2024-07-29 06:50:00,2024-07-29 06:49:59.760472,,-0.239527885,HR2-180,461356,16
DET,2024-07-29 06:54:11.622085,2024-07-29 06:54:11.38162,,-0.240464970,HR2-180,461356,2,PPM,A180-1702-62358,62358,,,,,,,,,,
DET,2024-07-29 06:59:21.052459,2024-07-29 06:59:20.810841,,-0.241617343,HR2-180,461356,2,PPM,A180-1702-62358,62358,,,,,,,,,,
DIAG_HR2,2024-07-29 07:00:00,2024-07-29 06:59:59.758237,,-0.241762391,HR2-180,461356,16,20,0,3,16,2,16,2,12
TEMP,2024-07-29 07:00:00,2024-07-29 06:59:59.758237,,-0.241762391,HR2-180,461356,23.7,24.2
ATTITUDE,2024-07-29 07:00:00,2024-07-29 06:59:59.758237,,-0.241762391,HR2-180,461356,16
DET,2024-07-29 07:04:08.95465,2024-07-29 07:04:08.71196,,-0.242689542,HR2-180,461356,2,PPM,A180-1702-62358,62358,,,,,,,,,,
DET,2024-07-29 07:09:13.704986,2024-07-29 07:09:13.461161,,-0.243824486,HR2-180,461356,2,PPM,A180-1702-62358,62358,,,,,,,,,,
DIAG_HR2,2024-07-29 07:10:00,2024-07-29 07:09:59.756003,,-0.243996897,HR2-180,461356,16,20,0,7,16,2,16,2,12
TEMP,2024-07-29 07:10:00,2024-07-29 07:09:59.756003,,-0.243996897,HR2-180,461356,23.7,24.2
ATTITUDE,2024-07-29 07:10:00,2024-07-29 07:09:59.756003,,-0.243996897,HR2-180,461356,16
DET,2024-07-29 07:13:52.012985,2024-07-29 07:13:51.768124,,-0.244860954,HR2-180,461356,2,PPM,A180-1702-62358,62358,,,,,,,,,,
DET,2024-07-29 07:18:37.575057,2024-07-29 07:18:37.329132,,-0.245924438,HR2-180,461356,2,PPM,A180-1702-62358,62358,,,,,,,,,,
DIAG_HR2,2024-07-29 07:20:00,2024-07-29 07:19:59.753768,,-0.246231403,HR2-180,461356,16,20,0,5,16,2,16,2,12
