VEMCO DATA LOG,2.0.0,fathom_connect-4.0.2-20240717-2071e7-release,vdatapi-10.6.0-20240716-1903df-release
DET,2024-07-28 16:13:58.616806,2024-07-28 16:13:58.477623,,-0.139182970,HR2-180,461359,2,PPM,A180-1702-62358,62358,,,,,,,,,,
DET,2024-07-28 16:15:23.769546,2024-07-28 16:15:23.629335,,-0.140210647,HR2-180,461359,3,HR,H170-1802-62358,62358,,,26,19.2,,4,,,,
DET,2024-07-28 16:18:46.285873,2024-07-28 16:18:46.143218,,-0.142654743,HR2-180,461359,2,PPM,A180-1702-62358,62358,,,,,,,,,,
DIAG_HR2,2024-07-28 16:20:00,2024-07-28 16:19:59.856455,,-0.143544372,HR2-180,461359,11,18,1,3,16,2,7,0,12
TEMP,2024-07-28 16:20:00,2024-07-28 16:19:59.856455,,-0.143544372,HR2-180,461359,27.5,28.0
ATTITUDE,2024-07-28 16:20:00,2024-07-28 16:19:59.856455,,-0.143544372,HR2-180,461359,11
DET,2024-07-28 16:24:40.654724,2024-07-28 16:24:40.507792,,-0.146931492,HR2-180,461359,3,HR,H170-1802-62358,62358,,,25.9,19,,5,,,,
DET,2024-07-28 16:28:27.942749,2024-07-28 16:28:27.793074,,-0.149674549,HR2-180,461359,2,PPM,A180-1702-62358,62358,,,,,,,,,,
DET,2024-07-28 16:28:40.659194,2024-07-28 16:28:40.509365,,-0.149828019,HR2-180,461359,3,HR,H170-1802-62358,62358,,,26.7,19.1,,5,,,,
DIAG_HR2,2024-07-28 16:30:00,2024-07-28 16:29:59.849214,,-0.150785555,HR2-180,461359,11,18,2,1,8,1,0,0,12
TEMP,2024-07-28 16:30:00,2024-07-28 16:29:59.849214,,-0.150785555,HR2-180,461359,27.6,27.8
ATTITUDE,2024-07-28 16:30:00,2024-07-28 16:29:59.849214,,-0.150785555,HR2-180,461359,11
DET,2024-07-28 16:31:46.287628,2024-07-28 16:31:46.135559,,-0.152068302,HR2-180,461359,3,HR,H170-1802-62358,62358,,,25.8,19.2,,3,,,,
DET,2024-07-28 16:38:07.025039,2024-07-28 16:38:06.868375,,-0.156663283,HR2-180,461359,2,PPM,A180-1702-62358,62358,,,,,,,,,,
DIAG_HR2,2024-07-28 16:40:00,2024-07-28 16:39:59.841973,,-0.158026737,HR2-180,461359,12,18,1,5,10,1,2,0,12
TEMP,2024-07-28 16:40:00,2024-07-28 16:39:59.841973,,-0.158026737,HR2-180,461359,27.3,27.7
ATTITUDE,2024-07-28 16:40:00,2024-07-28 16:39:59.841973,,-0.158026737,HR2-180,461359,12
DET,2024-07-28 16:43:26.987609,2024-07-28 16:43:26.827084,,-0.160524795,HR2-180,461359,2,PPM,A180-1702-62358,62358,,,,,,,,,,
DET,2024-07-28 16:47:01.304412,2024-07-28 16:47:01.1413,,-0.163111307,HR2-180,461359,3,HR,H170-1802-62358,62358,,,25.6,19.1,,6,,,,
DET,2024-07-28 16:47:56.305404,2024-07-28 16:47:56.141628,,-0.163775094,HR2-180,461359,3,HR,H170-1802-62358,62358,,,26.4,19.1,,5,,,,
DET,2024-07-28 16:49:16.306884,2024-07-28 16:49:16.142143,,-0.164740603,HR2-180,461359,3,HR,H170-1802-62358,62358,,,26.9,19.1,,5,,,,
DIAG_HR2,2024-07-28 16:50:00,2024-07-28 16:49:59.834732,,-0.165267919,HR2-180,461359,11,18,3,1,12,1,0,0,12
TEMP,2024-07-28 16:50:00,2024-07-28 16:49:59.834732,,-0.165267919,HR2-180,461359,27.2,27.7
ATTITUDE,2024-07-28 16:50:00,2024-07-28 16:49:59.834732,,-0.165267919,HR2-180,461359,11
DET,2024-07-28 16:50:45.058471,2024-07-28 16:50:44.892659,,-0.165811714,HR2-180,461359,3,HR,H170-1802-62358,62358,,,26.4,19.2,,5,,,,
DET,2024-07-28 16:52:35.060501,2024-07-28 16:52:34.893361,,-0.167139288,HR2-180,461359,3,HR,H170-1802-62358,62358,,,26.6,19.1,,6,,,,
DET,2024-07-28 16:56:54.440277,2024-07-28 16:56:54.270007,,-0.170269649,HR2-180,461359,3,HR,H170-1802-62358,62358,,,25.4,19.1,,5,,,,
DET,2024-07-28 16:59:00.692565,2024-07-28 16:59:00.520771,,-0.171793342,HR2-180,461359,3,HR,H170-1802-62358,62358,,,26.1,19.1,,5,,,,
DIAG_HR2,2024-07-28 17:00:00,2024-07-28 16:59:59.82749,,-0.172509102,HR2-180,461359,11,18,4,5,0,0,0,0,12
TEMP,2024-07-28 17:00:00,2024-07-28 16:59:59.82749,,-0.172509102,HR2-180,461359,27.1,27.5
ATTITUDE,2024-07-28 17:00:00,2024-07-28 16:59:59.82749,,-0.172509102,HR2-180,461359,11
DET,2024-07-28 17:05:13.824432,2024-07-28 17:05:13.648135,,-0.176296535,HR2-180,461359,3,HR,H170-1802-62358,62358,,,25.8,19,,6,,,,
DIAG_HR2,2024-07-28 17:10:00,2024-07-28 17:09:59.820249,,-0.179750284,HR2-180,461359,11,18,1,5,2,0,0,0,12
TEMP,2024-07-28 17:10:00,2024-07-28 17:09:59.820249,,-0.179750284,HR2-180,461359,27.0,27.3
ATTITUDE,2024-07-28 17:10:00,2024-07-28 17:09:59.820249,,-0.179750284,HR2-180,461359,11
DIAG_HR2,2024-07-28 17:20:00,2024-07-28 17:19:59.813008,,-0.186991467,HR2-180,461359,11,18,0,4,6,0,0,0,12
TEMP,2024-07-28 17:20:00,2024-07-28 17:19:59.813008,,-0.186991467,HR2-180,461359,26.8,27.2
ATTITUDE,2024-07-28 17:20:00,2024-07-28 17:19:59.813008,,-0.186991467,HR2-180,461359,11
DET,2024-07-28 17:24:48.846054,2024-07-28 17:24:48.655576,,-0.190477445,HR2-180,461359,3,HR,H170-1802-62358,62358,,,25.1,19.1,,4,,,,
DIAG_HR2,2024-07-28 17:30:00,2024-07-28 17:29:59.805767,,-0.194232649,HR2-180,461359,11,18,1,6,1,0,0,0,12
TEMP,2024-07-28 17:30:00,2024-07-28 17:29:59.805767,,-0.194232649,HR2-180,461359,26.7,27.1
ATTITUDE,2024-07-28 17:30:00,2024-07-28 17:29:59.805767,,-0.194232649,HR2-180,461359,11
DIAG_HR2,2024-07-28 17:40:00,2024-07-28 17:39:59.798526,,-0.201473831,HR2-180,461359,11,18,0,4,0,0,0,0,12
TEMP,2024-07-28 17:40:00,2024-07-28 17:39:59.798526,,-0.201473831,HR2-180,461359,27.0,27.1
ATTITUDE,2024-07-28 17:40:00,2024-07-28 17:39:59.798526,,-0.201473831,HR2-180,461359,11
DET,2024-07-28 17:42:29.490493,2024-07-28 17:42:29.287215,,-0.203277978,HR2-180,461359,3,HR,H170-1802-62358,62358,,,26.1,18.9,,6,,,,
DET,2024-07-28 17:42:59.491058,2024-07-28 17:42:59.287417,,-0.203640044,HR2-180,461359,3,HR,H170-1802-62358,62358,,,26.5,19.1,,5,,,,
DET,2024-07-28 17:43:25.116516,2024-07-28 17:43:24.912566,,-0.203949308,HR2-180,461359,3,HR,H170-1802-62358,62358,,,27.1,19.4,,7,,,,
DET,2024-07-28 17:44:21.367523,2024-07-28 17:44:21.162894,,-0.204628181,HR2-180,461359,3,HR,H170-1802-62358,62358,,,27.7,18.9,,4,,,,
DET,2024-07-28 17:44:55.743179,2024-07-28 17:44:55.538135,,-0.205043048,HR2-180,461359,3,HR,H170-1802-62358,62358,,,25.4,18.9,,5,,,,
DET,2024-07-28 17:46:02.61943,2024-07-28 17:46:02.413579,,-0.205850154,HR2-180,461359,3,HR,H170-1802-62358,62358,,,26,19.1,,6,,,,
DET,2024-07-28 17:47:03.245544,2024-07-28 17:47:03.038962,,-0.206581828,HR2-180,461359,3,HR,H170-1802-62358,62358,,,27,19.4,,4,,,,
DET,2024-07-28 17:47:35.74617,2024-07-28 17:47:35.539195,,-0.206974066,HR2-180,461359,3,HR,H170-1802-62358,62358,,,27.4,19.1,,3,,,,
DET,2024-07-28 17:48:33.247177,2024-07-28 17:48:33.039508,,-0.207668025,HR2-180,461359,3,HR,H170-1802-62358,62358,,,27.4,19.1,,5,,,,
DET,2024-07-28 17:49:01.997695,2024-07-28 17:49:01.789679,,-0.208015005,HR2-180,461359,3,HR,H170-1802-62358,62358,,,26.5,19.3,,7,,,,
DET,2024-07-28 17:49:35.123352,2024-07-28 17:49:34.914937,,-0.208414786,HR2-180,461359,3,HR,H170-1802-62358,62358,,,26.7,19.2,,3,,,,
DIAG_HR2,2024-07-28 17:50:00,2024-07-28 17:49:59.791284,,-0.208715014,HR2-180,461359,11,18,11,7,0,0,0,0,12
TEMP,2024-07-28 17:50:00,2024-07-28 17:49:59.791284,,-0.208715014,HR2-180,461359,27.2,27.1
ATTITUDE,2024-07-28 17:50:00,2024-07-28 17:49:59.791284,,-0.208715014,HR2-180,461359,11
DET,2024-07-28 17:50:06.373916,2024-07-28 17:50:06.165124,,-0.208791938,HR2-180,461359,3,HR,H170-1802-62358,62358,,,27.7,19.2,,6,,,,
DET,2024-07-28 17:50:33.874374,2024-07-28 17:50:33.66525,,-0.209123831,HR2-180,461359,3,HR,H170-1802-62358,62358,,,27,19.2,,5,,,,
DET,2024-07-28 17:51:03.874969,2024-07-28 17:51:03.665483,,-0.209485897,HR2-180,461359,3,HR,H170-1802-62358,62358,,,27.2,19.1,,6,,,,
DET,2024-07-28 17:51:28.875396,2024-07-28 17:51:28.665608,,-0.209787619,HR2-180,461359,3,HR,H170-1802-62358,62358,,,27.7,19.3,,6,,,,
DET,2024-07-28 17:52:19.501327,2024-07-28 17:52:19.290928,,-0.210398605,HR2-180,461359,3,HR,H170-1802-62358,62358,,,26.9,19.1,,3,,,,
DET,2024-07-28 17:54:13.253417,2024-07-28 17:54:13.041645,,-0.211771437,HR2-180,461359,3,HR,H170-1802-62358,62358,,,27.5,19.1,,7,,,,
DET,2024-07-28 17:54:45.128997,2024-07-28 17:54:44.91684,,-0.212156132,HR2-180,461359,3,HR,H170-1802-62358,62358,,,28.1,19.4,,7,,,,
DET,2024-07-28 17:55:13.879516,2024-07-28 17:55:13.667012,,-0.212503112,HR2-180,461359,3,HR,H170-1802-62358,62358,,,26.5,19.1,,5,,,,
DET,2024-07-28 17:55:47.005126,2024-07-28 17:55:46.792223,,-0.212902893,HR2-180,461359,3,HR,H170-1802-62358,62358,,,27.4,19.3,,6,,,,
DET,2024-07-28 17:57:16.381759,2024-07-28 17:57:16.167777,,-0.213981547,HR2-180,461359,3,HR,H170-1802-62358,62358,,,27.3,19.3,,7,,,,
DET,2024-07-28 17:57:43.257247,2024-07-28 17:57:43.042941,,-0.214305897,HR2-180,461359,3,HR,H170-1802-62358,62358,,,27.6,19.2,,6,,,,
DET,2024-07-28 17:58:12.007812,2024-07-28 17:58:11.793159,,-0.214652877,HR2-180,461359,3,HR,H170-1802-62358,62358,,,28.2,19.3,,5,,,,
DET,2024-07-28 17:58:45.133422,2024-07-28 17:58:44.918369,,-0.215052658,HR2-180,461359,3,HR,H170-1802-62358,62358,,,27.5,19.2,,6,,,,
DET,2024-07-28 17:59:17.008987,2024-07-28 17:59:16.793549,,-0.215437353,HR2-180,461359,3,HR,H170-1802-62358,62358,,,27.2,19.2,,7,,,,
DET,2024-07-28 17:59:46.384475,2024-07-28 17:59:46.168683,,-0.215791875,HR2-180,461359,3,HR,H170-1802-62358,62358,,,27,19.2,,6,,,,
DIAG_HR2,2024-07-28 18:00:00,2024-07-28 17:59:59.784043,,-0.215956196,HR2-180,461359,11,18,15,4,0,0,0,0,12
TEMP,2024-07-28 18:00:00,2024-07-28 17:59:59.784043,,-0.215956196,HR2-180,461359,27.5,27.2
ATTITUDE,2024-07-28 18:00:00,2024-07-28 17:59:59.784043,,-0.215956196,HR2-180,461359,11
DET,2024-07-28 18:00:20.760192,2024-07-28 18:00:20.543985,,-0.216206743,HR2-180,461359,3,HR,H170-1802-62358,62358,,,26.8,19.2,,6,,,,
DET,2024-07-28 18:00:55.135787,2024-07-28 18:00:54.919165,,-0.216621610,HR2-180,461359,3,HR,H170-1802-62358,62358,,,27.2,19.1,,7,,,,
DET,2024-07-28 18:02:35.762634,2024-07-28 18:02:35.544797,,-0.217836039,HR2-180,461359,3,HR,H170-1802-62358,62358,,,27.6,19.3,,6,,,,
DET,2024-07-28 18:04:21.389572,2024-07-28 18:04:21.170461,,-0.219110812,HR2-180,461359,3,HR,H170-1802-62358,62358,,,28.4,19.1,,4,,,,
DET,2024-07-28 18:07:23.267913,2024-07-28 18:07:23.046607,,-0.221305836,HR2-180,461359,3,HR,H170-1802-62358,62358,,,26.8,19,,8,,,,
DET,2024-07-28 18:07:53.893508,2024-07-28 18:07:53.671832,,-0.221675445,HR2-180,461359,3,HR,H170-1802-62358,62358,,,27.7,19.2,,5,,,,
DIAG_HR2,2024-07-28 18:10:00,2024-07-28 18:09:59.776802,,-0.223197378,HR2-180,461359,11,18,6,3,0,0,0,0,12
TEMP,2024-07-28 18:10:00,2024-07-28 18:09:59.776802,,-0.223197378,HR2-180,461359,27.7,27.2
ATTITUDE,2024-07-28 18:10:00,2024-07-28 18:09:59.776802,,-0.223197378,HR2-180,461359,11
DET,2024-07-28 18:10:23.89624,2024-07-28 18:10:23.672754,,-0.223485773,HR2-180,461359,3,HR,H170-1802-62358,62358,,,27.2,19.2,,9,,,,
DET,2024-07-28 18:10:58.271896,2024-07-28 18:10:58.047995,,-0.223900641,HR2-180,461359,3,HR,H170-1802-62358,62358,,,28.1,19.2,,4,,,,
DET,2024-07-28 18:12:05.148117,2024-07-28 18:12:04.923409,,-0.224707746,HR2-180,461359,3,HR,H170-1802-62358,62358,,,27.6,19.3,,7,,,,
DET,2024-07-28 18:13:05.774215,2024-07-28 18:13:05.548775,,-0.225439420,HR2-180,461359,3,HR,H170-1802-62358,62358,,,27.3,19.1,,7,,,,
DET,2024-07-28 18:17:47.654418,2024-07-28 18:17:47.425576,,-0.228841330,HR2-180,461359,3,HR,H170-1802-62358,62358,,,26.5,19.2,,6,,,,
DET,2024-07-28 18:18:22.030029,2024-07-28 18:18:21.800772,,-0.229256197,HR2-180,461359,3,HR,H170-1802-62358,62358,,,26.8,19.2,,5,,,,
DIAG_HR2,2024-07-28 18:20:00,2024-07-28 18:19:59.769561,,-0.230438561,HR2-180,461359,11,18,6,8,0,0,0,0,12
TEMP,2024-07-28 18:20:00,2024-07-28 18:19:59.769561,,-0.230438561,HR2-180,461359,27.5,27.2
ATTITUDE,2024-07-28 18:20:00,2024-07-28 18:19:59.769561,,-0.230438561,HR2-180,461359,11
DET,2024-07-28 18:20:27.657363,2024-07-28 18:20:27.42659,,-0.230772347,HR2-180,461359,3,HR,H170-1802-62358,62358,,,27,19.1,,6,,,,
DET,2024-07-28 18:20:58.282943,2024-07-28 18:20:58.051801,,-0.231141956,HR2-180,461359,3,HR,H170-1802-62358,62358,,,26.9,19.3,,7,,,,
DET,2024-07-28 18:21:25.158401,2024-07-28 18:21:24.926934,,-0.231466307,HR2-180,461359,3,HR,H170-1802-62358,62358,,,26.8,19.1,,7,,,,
DET,2024-07-28 18:22:27.034561,2024-07-28 18:22:26.802347,,-0.232213068,HR2-180,461359,3,HR,H170-1802-62358,62358,,,26.7,19.2,,7,,,,
DET,2024-07-28 18:22:58.28511,2024-07-28 18:22:58.052519,,-0.232590219,HR2-180,461359,3,HR,H170-1802-62358,62358,,,28.1,19.3,,6,,,,
DET,2024-07-28 18:23:26.410675,2024-07-28 18:23:26.177745,,-0.232929656,HR2-180,461359,3,HR,H170-1802-62358,62358,,,27.2,19.1,,6,,,,
DET,2024-07-28 18:25:52.03833,2024-07-28 18:25:51.803642,,-0.234687184,HR2-180,461359,3,HR,H170-1802-62358,62358,,,25.9,18.9,,5,,,,
DET,2024-07-28 18:27:00.164566,2024-07-28 18:26:59.929056,,-0.235509374,HR2-180,461359,3,HR,H170-1802-62358,62358,,,26.9,19.1,,6,,,,
DET,2024-07-28 18:27:33.290191,2024-07-28 18:27:33.054281,,-0.235909156,HR2-180,461359,3,HR,H170-1802-62358,62358,,,26.7,19.3,,7,,,,
DET,2024-07-28 18:28:04.54074,2024-07-28 18:28:04.304453,,-0.236286307,HR2-180,461359,3,HR,H170-1802-62358,62358,,,26.4,19.1,,6,,,,
DET,2024-07-28 18:28:32.041229,2024-07-28 18:28:31.80461,,-0.236618201,HR2-180,461359,3,HR,H170-1802-62358,62358,,,27,19.2,,4,,,,
DET,2024-07-28 18:29:28.917327,2024-07-28 18:29:28.680022,,-0.237304618,HR2-180,461359,3,HR,H170-1802-62358,62358,,,27.2,19.2,,7,,,,
DET,2024-07-28 18:29:56.4178,2024-07-28 18:29:56.180163,,-0.237636511,HR2-180,461359,3,HR,H170-1802-62358,62358,,,26.8,19,,6,,,,
DIAG_HR2,2024-07-28 18:30:00,2024-07-28 18:29:59.76232,,-0.237679743,HR2-180,461359,12,18,13,2,0,0,0,0,12
TEMP,2024-07-28 18:30:00,2024-07-28 18:29:59.76232,,-0.237679743,HR2-180,461359,27.6,27.3
ATTITUDE,2024-07-28 18:30:00,2024-07-28 18:29:59.76232,,-0.237679743,HR2-180,461359,12
DET,2024-07-28 18:30:53.293838,2024-07-28 18:30:53.055515,,-0.238322927,HR2-180,461359,3,HR,H170-1802-62358,62358,,,25.9,19,,5,,,,
DET,2024-07-28 18:31:20.794357,2024-07-28 18:31:20.555702,,-0.238654821,HR2-180,461359,3,HR,H170-1802-62358,62358,,,26.7,19.2,,7,,,,
DET,2024-07-28 18:31:51.419921,2024-07-28 18:31:51.180896,,-0.239024430,HR2-180,461359,3,HR,H170-1802-62358,62358,,,27.1,19.1,,5,,,,
DET,2024-07-28 18:32:18.295394,2024-07-28 18:32:18.056045,,-0.239348780,HR2-180,461359,3,HR,H170-1802-62358,62358,,,25.8,19,,5,,,,
DET,2024-07-28 18:32:47.670944,2024-07-28 18:32:47.43124,,-0.239703303,HR2-180,461359,3,HR,H170-1802-62358,62358,,,27.4,19.2,,8,,,,
DET,2024-07-28 18:33:21.421585,2024-07-28 18:33:21.181474,,-0.240110627,HR2-180,461359,3,HR,H170-1802-62358,62358,,,27.4,19.2,,6,,,,
DET,2024-07-28 18:34:23.922683,2024-07-28 18:34:23.681818,,-0.240864930,HR2-180,461359,3,HR,H170-1802-62358,62358,,,28.1,19.2,,7,,,,
DET,2024-07-28 18:34:48.923141,2024-07-28 18:34:48.681974,,-0.241166652,HR2-180,461359,3,HR,H170-1802-62358,62358,,,27.2,19.1,,5,,,,
DET,2024-07-28 18:35:13.923599,2024-07-28 18:35:13.68213,,-0.241468373,HR2-180,461359,3,HR,H170-1802-62358,62358,,,27.7,19.2,,6,,,,
DET,2024-07-28 18:36:58.300476,2024-07-28 18:36:58.057747,,-0.242728060,HR2-180,461359,3,HR,H170-1802-62358,62358,,,27.3,19.2,,7,,,,
DET,2024-07-28 18:37:55.801574,2024-07-28 18:37:55.558151,,-0.243422020,HR2-180,461359,3,HR,H170-1802-62358,62358,,,28.4,19.2,,8,,,,
DET,2024-07-28 18:38:58.927749,2024-07-28 18:38:58.683565,,-0.244183867,HR2-180,461359,3,HR,H170-1802-62358,62358,,,28.1,19.2,,9,,,,
DIAG_HR2,2024-07-28 18:40:00,2024-07-28 18:39:59.755079,,-0.244920925,HR2-180,461359,11,18,12,6,0,0,0,0,12
TEMP,2024-07-28 18:40:00,2024-07-28 18:39:59.755079,,-0.244920925,HR2-180,461359,27.6,27.3
ATTITUDE,2024-07-28 18:40:00,2024-07-28 18:39:59.755079,,-0.244920925,HR2-180,461359,11
DET,2024-07-28 18:40:03.928939,2024-07-28 18:40:03.68397,,-0.244968342,HR2-180,461359,3,HR,H170-1802-62358,62358,,,26,19,,4,,,,
DET,2024-07-28 18:41:35.805618,2024-07-28 18:41:35.55954,,-0.246077169,HR2-180,461359,3,HR,H170-1802-62358,62358,,,26.5,19.1,,3,,,,
DET,2024-07-28 18:42:02.681106,2024-07-28 18:42:02.434704,,-0.246401519,HR2-180,461359,3,HR,H170-1802-62358,62358,,,26.9,19,,7,,,,
DET,2024-07-28 18:42:32.056655,2024-07-28 18:42:31.809898,,-0.246756042,HR2-180,461359,3,HR,H170-1802-62358,62358,,,26.6,19.1,,3,,,,
DET,2024-07-28 18:43:38.307846,2024-07-28 18:43:38.06029,,-0.247555604,HR2-180,461359,3,HR,H170-1802-62358,62358,,,26.6,19.1,,6,,,,
DET,2024-07-28 18:44:08.933441,2024-07-28 18:44:08.685515,,-0.247925213,HR2-180,461359,3,HR,H170-1802-62358,62358,,,26,19,,8,,,,
DET,2024-07-28 18:44:35.183929,2024-07-28 18:44:34.935686,,-0.248242020,HR2-180,461359,3,HR,H170-1802-62358,62358,,,27,19.1,,7,,,,
DET,2024-07-28 18:45:02.684402,2024-07-28 18:45:02.435828,,-0.248573914,HR2-180,461359,3,HR,H170-1802-62358,62358,,,26.5,18.9,,9,,,,
DET,2024-07-28 18:46:22.685836,2024-07-28 18:46:22.436296,,-0.249539422,HR2-180,461359,3,HR,H170-1802-62358,62358,,,25.4,19.1,,3,,,,
DET,2024-07-28 18:46:48.31137,2024-07-28 18:46:48.061521,,-0.249848687,HR2-180,461359,3,HR,H170-1802-62358,62358,,,27.2,19.2,,6,,,,
DET,2024-07-28 18:48:12.687896,2024-07-28 18:48:12.437029,,-0.250866997,HR2-180,461359,3,HR,H170-1802-62358,62358,,,27.2,19.2,,6,,,,
DET,2024-07-28 18:48:39.56343,2024-07-28 18:48:39.312238,,-0.251191348,HR2-180,461359,3,HR,H170-1802-62358,62358,,,26.8,19.1,,3,,,,
DET,2024-07-28 18:49:40.814514,2024-07-28 18:49:40.562583,,-0.251930565,HR2-180,461359,3,HR,H170-1802-62358,62358,,,26.1,19.1,,8,,,,
DIAG_HR2,2024-07-28 18:50:00,2024-07-28 18:49:59.747837,,-0.252162108,HR2-180,461359,11,18,13,6,0,0,0,0,12
TEMP,2024-07-28 18:50:00,2024-07-28 18:49:59.747837,,-0.252162108,HR2-180,461359,27.6,27.3
ATTITUDE,2024-07-28 18:50:00,2024-07-28 18:49:59.747837,,-0.252162108,HR2-180,461359,11
DET,2024-07-28 18:50:38.315567,2024-07-28 18:50:38.062942,,-0.252624525,HR2-180,461359,3,HR,H170-1802-62358,62358,,,27.5,19.2,,5,,,,
DET,2024-07-28 18:51:07.691131,2024-07-28 18:51:07.438151,,-0.252979048,HR2-180,461359,3,HR,H170-1802-62358,62358,,,26.9,19.1,,6,,,,
DET,2024-07-28 18:52:16.442398,2024-07-28 18:52:16.188589,,-0.253808782,HR2-180,461359,3,HR,H170-1802-62358,62358,,,26.9,19,,5,,,,
DET,2024-07-28 18:53:57.694259,2024-07-28 18:53:57.439228,,-0.255030754,HR2-180,461359,3,HR,H170-1802-62358,62358,,,27.2,19.1,,5,,,,
DET,2024-07-28 18:54:57.070327,2024-07-28 18:54:56.814579,,-0.255747342,HR2-180,461359,3,HR,H170-1802-62358,62358,,,27.9,19.4,,6,,,,
DET,2024-07-28 18:56:30.197036,2024-07-28 18:56:29.940164,,-0.256871254,HR2-180,461359,3,HR,H170-1802-62358,62358,,,26.7,19.1,,5,,,,
DET,2024-07-28 18:57:00.822616,2024-07-28 18:57:00.565375,,-0.257240863,HR2-180,461359,3,HR,H170-1802-62358,62358,,,27.1,19.1,,7,,,,
DET,2024-07-28 18:57:27.073089,2024-07-28 18:57:26.815531,,-0.257557671,HR2-180,461359,3,HR,H170-1802-62358,62358,,,26.4,19.1,,5,,,,
DET,2024-07-28 18:57:54.573593,2024-07-28 18:57:54.315703,,-0.257889564,HR2-180,461359,3,HR,H170-1802-62358,62358,,,26.5,19.2,,5,,,,
DET,2024-07-28 18:58:25.199157,2024-07-28 18:58:24.940897,,-0.258259173,HR2-180,461359,3,HR,H170-1802-62358,62358,,,27.3,19.1,,8,,,,
DET,2024-07-28 18:58:51.44963,2024-07-28 18:58:51.191054,,-0.258575981,HR2-180,461359,3,HR,H170-1802-62358,62358,,,26.3,19,,4,,,,
DET,2024-07-28 18:59:50.825759,2024-07-28 18:59:50.566466,,-0.259292570,HR2-180,461359,3,HR,H170-1802-62358,62358,,,33.4,19.9,,9,,,,
DIAG_HR2,2024-07-28 19:00:00,2024-07-28 18:59:59.740596,,-0.259403290,HR2-180,461359,12,18,12,7,0,0,0,0,12
TEMP,2024-07-28 19:00:00,2024-07-28 18:59:59.740596,,-0.259403290,HR2-180,461359,27.7,27.5
ATTITUDE,2024-07-28 19:00:00,2024-07-28 18:59:59.740596,,-0.259403290,HR2-180,461359,12
DIAG_HR2,2024-07-28 19:10:00,2024-07-28 19:09:59.733355,,-0.266644473,HR2-180,461359,3,19,0,5,0,0,0,0,12
TEMP,2024-07-28 19:10:00,2024-07-28 19:09:59.733355,,-0.266644473,HR2-180,461359,27.8,27.6
ATTITUDE,2024-07-28 19:10:00,2024-07-28 19:09:59.733355,,-0.266644473,HR2-180,461359,3
DIAG_HR2,2024-07-28 19:20:00,2024-07-28 19:19:59.726114,,-0.273885655,HR2-180,461359,3,19,0,2,0,0,0,0,12
TEMP,2024-07-28 19:20:00,2024-07-28 19:19:59.726114,,-0.273885655,HR2-180,461359,25.8,27.0
ATTITUDE,2024-07-28 19:20:00,2024-07-28 19:19:59.726114,,-0.273885655,HR2-180,461359,3
DET,2024-07-28 19:29:15.235626,2024-07-28 19:29:14.955039,,-0.280586592,HR2-180,461359,3,HR,H170-1802-62358,62358,,,74.5,27.7,,3,,,,
DIAG_HR2,2024-07-28 19:30:00,2024-07-28 19:29:59.718873,,-0.281126837,HR2-180,461359,3,19,1,3,0,0,0,0,12
TEMP,2024-07-28 19:30:00,2024-07-28 19:29:59.718873,,-0.281126837,HR2-180,461359,25.2,26.2
ATTITUDE,2024-07-28 19:30:00,2024-07-28 19:29:59.718873,,-0.281126837,HR2-180,461359,3
DET,2024-07-28 19:30:36.4888,2024-07-28 19:30:36.207232,,-0.281567207,HR2-180,461359,2,PPM,A180-1702-62358,62358,,,,,,,,,,
DET,2024-07-28 19:35:15.266036,2024-07-28 19:35:14.981104,,-0.284931669,HR2-180,461359,2,PPM,A180-1702-62358,62358,,,,,,,,,,
DIAG_HR2,2024-07-28 19:40:00,2024-07-28 19:39:59.711631,,-0.288368020,HR2-180,461359,15,19,0,2,16,2,16,2,12
TEMP,2024-07-28 19:40:00,2024-07-28 19:39:59.711631,,-0.288368020,HR2-180,461359,25.0,25.8
ATTITUDE,2024-07-28 19:40:00,2024-07-28 19:39:59.711631,,-0.288368020,HR2-180,461359,15
DET,2024-07-28 19:40:01.53125,2024-07-28 19:40:01.242863,,-0.288386500,HR2-180,461359,2,PPM,A180-1702-62358,62358,,,,,,,,,,
DET,2024-07-28 19:45:02.77272,2024-07-28 19:45:02.480697,,-0.292022074,HR2-180,461359,2,PPM,A180-1702-62358,62358,,,,,,,,,,
DET,2024-07-28 19:49:34.061645,2024-07-28 19:49:33.766348,,-0.295296161,HR2-180,461359,2,PPM,A180-1702-62358,62358,,,,,,,,,,
DIAG_HR2,2024-07-28 19:50:00,2024-07-28 19:49:59.70439,,-0.295609202,HR2-180,461359,14,19,0,6,24,3,24,3,12
TEMP,2024-07-28 19:50:00,2024-07-28 19:49:59.70439,,-0.295609202,HR2-180,461359,24.8,25.6
ATTITUDE,2024-07-28 19:50:00,2024-07-28 19:49:59.70439,,-0.295609202,HR2-180,461359,14
DET,2024-07-28 19:54:05.35057,2024-07-28 19:54:05.051999,,-0.298570249,HR2-180,461359,2,PPM,A180-1702-62358,62358,,,,,,,,,,
DET,2024-07-28 19:58:36.639495,2024-07-28 19:58:36.33765,,-0.301844337,HR2-180,461359,2,PPM,A180-1702-62358,62358,,,,,,,,,,
DIAG_HR2,2024-07-28 20:00:00,2024-07-28 19:59:59.697149,,-0.302850384,HR2-180,461359,15,19,0,4,16,2,16,2,12
