"","Date.and.Time..UTC.","Transmitter","Receiver","Transmitter.Name","Transmitter.Serial","Sensor.Value","Sensor.Unit","Statione.Name","Latitude","Longitude","Transmitter.Type","Sensor.Precision"
"8228","2024-07-29 20:03:30.878114","H170-1802-62360","HR2-180-461360",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8229","2024-07-29 20:03:35.878166","H170-1802-62360","HR2-180-461360",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8230","2024-07-29 20:03:40.878203","H170-1802-62360","HR2-180-461360",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8231","2024-07-29 20:03:45.878256","H170-1802-62360","HR2-180-461360",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8232","2024-07-29 20:03:50.878292","H170-1802-62360","HR2-180-461360",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8233","2024-07-29 20:03:55.878344","H170-1802-62360","HR2-180-461360",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8234","2024-07-29 20:04:00.878381","H170-1802-62360","HR2-180-461360",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8235","2024-07-29 20:04:10.878469","H170-1802-62360","HR2-180-461360",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8236","2024-07-29 20:04:15.878507","H170-1802-62360","HR2-180-461360",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8237","2024-07-29 20:04:20.878559","H170-1802-62360","HR2-180-461360",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8238","2024-07-29 20:04:25.878595","H170-1802-62360","HR2-180-461360",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8239","2024-07-29 20:04:30.878617","H170-1802-62360","HR2-180-461360",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8240","2024-07-29 20:04:40.878706","H170-1802-62360","HR2-180-461360",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8241","2024-07-29 20:04:45.878773","H170-1802-62360","HR2-180-461360",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8242","2024-07-29 20:04:50.878795","H170-1802-62360","HR2-180-461360",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8243","2024-07-29 20:04:55.878832","H170-1802-62360","HR2-180-461360",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8244","2024-07-29 20:05:00.878883","H170-1802-62360","HR2-180-461360",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8245","2024-07-29 20:05:05.87892","H170-1802-62360","HR2-180-461360",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8246","2024-07-29 20:05:10.878972","H170-1802-62360","HR2-180-461360",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8247","2024-07-29 20:05:15.879009","H170-1802-62360","HR2-180-461360",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8248","2024-07-29 20:05:20.879045","H170-1802-62360","HR2-180-461360",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8249","2024-07-29 20:05:25.879098","H170-1802-62360","HR2-180-461360",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8250","2024-07-29 20:05:30.879135","H170-1802-62360","HR2-180-461360",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8251","2024-07-29 20:05:35.879187","H170-1802-62360","HR2-180-461360",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8252","2024-07-29 20:05:40.879223","H170-1802-62360","HR2-180-461360",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8253","2024-07-29 20:05:45.879276","H170-1802-62360","HR2-180-461360",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8254","2024-07-29 20:05:50.879313","H170-1802-62360","HR2-180-461360",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8255","2024-07-29 20:05:55.879334","H170-1802-62360","HR2-180-461360",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8256","2024-07-29 20:06:00.879386","H170-1802-62360","HR2-180-461360",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8257","2024-07-29 20:06:05.879423","H170-1802-62360","HR2-180-461360",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8258","2024-07-29 20:06:15.879511","H170-1802-62360","HR2-180-461360",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8259","2024-07-29 20:06:20.879548","H170-1802-62360","HR2-180-461360",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8260","2024-07-29 20:06:25.879601","H170-1802-62360","HR2-180-461360",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8261","2024-07-29 20:06:30.879637","H170-1802-62360","HR2-180-461360",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8262","2024-07-29 20:06:35.879689","H170-1802-62360","HR2-180-461360",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8263","2024-07-29 20:06:40.879726","H170-1802-62360","HR2-180-461360",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8264","2024-07-29 20:06:45.879763","H170-1802-62360","HR2-180-461360",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8265","2024-07-29 20:06:50.879815","H170-1802-62360","HR2-180-461360",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8266","2024-07-29 20:06:55.879836","H170-1802-62360","HR2-180-461360",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8267","2024-07-29 20:07:00.879904","H170-1802-62360","HR2-180-461360",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8268","2024-07-29 20:07:05.879926","H170-1802-62360","HR2-180-461360",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8269","2024-07-29 20:07:10.879962","H170-1802-62360","HR2-180-461360",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8270","2024-07-29 20:07:15.880014","H170-1802-62360","HR2-180-461360",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8271","2024-07-29 20:07:20.880051","H170-1802-62360","HR2-180-461360",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8272","2024-07-29 20:07:25.880103","H170-1802-62360","HR2-180-461360",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8273","2024-07-29 20:07:30.88014","H170-1802-62360","HR2-180-461360",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8274","2024-07-29 20:07:35.880192","H170-1802-62360","HR2-180-461360",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8275","2024-07-29 20:07:40.880229","H170-1802-62360","HR2-180-461360",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8276","2024-07-29 20:07:50.880317","H170-1802-62360","HR2-180-461360",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8277","2024-07-29 20:07:55.880355","H170-1802-62360","HR2-180-461360",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8278","2024-07-29 20:08:00.880407","H170-1802-62360","HR2-180-461360",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8279","2024-07-29 20:08:05.880443","H170-1802-62360","HR2-180-461360",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8280","2024-07-29 20:08:10.880465","H170-1802-62360","HR2-180-461360",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8281","2024-07-29 20:08:15.880532","H170-1802-62360","HR2-180-461360",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8282","2024-07-29 20:08:20.880553","H170-1802-62360","HR2-180-461360",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8283","2024-07-29 20:08:25.880621","H170-1802-62360","HR2-180-461360",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8284","2024-07-29 20:08:30.880643","H170-1802-62360","HR2-180-461360",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8285","2024-07-29 20:08:35.88068","H170-1802-62360","HR2-180-461360",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8286","2024-07-29 20:08:40.880731","H170-1802-62360","HR2-180-461360",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8287","2024-07-29 20:08:45.880768","H170-1802-62360","HR2-180-461360",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8288","2024-07-29 20:08:50.88082","H170-1802-62360","HR2-180-461360",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8289","2024-07-29 20:08:55.880856","H170-1802-62360","HR2-180-461360",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8290","2024-07-29 20:09:00.880909","H170-1802-62360","HR2-180-461360",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8291","2024-07-29 20:09:05.880946","H170-1802-62360","HR2-180-461360",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8292","2024-07-29 20:09:10.880983","H170-1802-62360","HR2-180-461360",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8293","2024-07-29 20:09:15.881034","H170-1802-62360","HR2-180-461360",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8294","2024-07-29 20:09:25.881124","H170-1802-62360","HR2-180-461360",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8295","2024-07-29 20:09:30.881161","H170-1802-62360","HR2-180-461360",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8296","2024-07-29 20:09:35.881181","H170-1802-62360","HR2-180-461360",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8297","2024-07-29 20:09:40.881249","H170-1802-62360","HR2-180-461360",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8298","2024-07-29 20:09:45.881271","H170-1802-62360","HR2-180-461360",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8299","2024-07-29 20:09:50.881322","H170-1802-62360","HR2-180-461360",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8300","2024-07-29 20:09:55.881359","H170-1802-62360","HR2-180-461360",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8301","2024-07-29 20:10:00.881396","H170-1802-62360","HR2-180-461360",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8302","2024-07-29 20:10:05.881449","H170-1802-62360","HR2-180-461360",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8303","2024-07-29 20:10:10.881485","H170-1802-62360","HR2-180-461360",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8304","2024-07-29 20:10:15.881537","H170-1802-62360","HR2-180-461360",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8305","2024-07-29 20:10:20.881574","H170-1802-62360","HR2-180-461360",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8306","2024-07-29 20:10:25.881611","H170-1802-62360","HR2-180-461360",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8307","2024-07-29 20:10:30.881663","H170-1802-62360","HR2-180-461360",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8308","2024-07-29 20:10:35.881684","H170-1802-62360","HR2-180-461360",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8309","2024-07-29 20:10:40.881752","H170-1802-62360","HR2-180-461360",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8310","2024-07-29 20:10:45.881773","H170-1802-62360","HR2-180-461360",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8311","2024-07-29 20:10:50.88184","H170-1802-62360","HR2-180-461360",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8312","2024-07-29 20:11:00.881899","H170-1802-62360","HR2-180-461360",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8313","2024-07-29 20:11:05.881951","H170-1802-62360","HR2-180-461360",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8314","2024-07-29 20:11:10.881988","H170-1802-62360","HR2-180-461360",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8315","2024-07-29 20:11:15.88204","H170-1802-62360","HR2-180-461360",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8316","2024-07-29 20:11:20.882076","H170-1802-62360","HR2-180-461360",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8317","2024-07-29 20:11:25.882113","H170-1802-62360","HR2-180-461360",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8318","2024-07-29 20:11:30.882165","H170-1802-62360","HR2-180-461360",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8319","2024-07-29 20:11:35.882202","H170-1802-62360","HR2-180-461360",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8320","2024-07-29 20:11:40.882254","H170-1802-62360","HR2-180-461360",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8321","2024-07-29 20:11:45.882291","H170-1802-62360","HR2-180-461360",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8322","2024-07-29 20:11:50.882313","H170-1802-62360","HR2-180-461360",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8323","2024-07-29 20:11:55.88238","H170-1802-62360","HR2-180-461360",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8324","2024-07-29 20:12:00.882401","H170-1802-62360","HR2-180-461360",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8325","2024-07-29 20:12:05.882469","H170-1802-62360","HR2-180-461360",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8326","2024-07-29 20:12:10.882491","H170-1802-62360","HR2-180-461360",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8327","2024-07-29 20:12:15.882557","H170-1802-62360","HR2-180-461360",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8328","2024-07-29 20:12:20.882579","H170-1802-62360","HR2-180-461360",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8329","2024-07-29 20:12:25.882616","H170-1802-62360","HR2-180-461360",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8330","2024-07-29 20:12:35.882704","H170-1802-62360","HR2-180-461360",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8331","2024-07-29 20:12:40.882757","H170-1802-62360","HR2-180-461360",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8332","2024-07-29 20:12:45.882794","H170-1802-62360","HR2-180-461360",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8333","2024-07-29 20:12:50.882831","H170-1802-62360","HR2-180-461360",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8334","2024-07-29 20:12:55.882882","H170-1802-62360","HR2-180-461360",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8335","2024-07-29 20:13:05.882972","H170-1802-62360","HR2-180-461360",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8336","2024-07-29 20:13:10.883008","H170-1802-62360","HR2-180-461360",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8337","2024-07-29 20:13:15.883029","H170-1802-62360","HR2-180-461360",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8338","2024-07-29 20:13:20.883097","H170-1802-62360","HR2-180-461360",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8339","2024-07-29 20:13:25.883119","H170-1802-62360","HR2-180-461360",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8340","2024-07-29 20:13:30.88317","H170-1802-62360","HR2-180-461360",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8341","2024-07-29 20:13:35.883207","H170-1802-62360","HR2-180-461360",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8342","2024-07-29 20:13:40.88326","H170-1802-62360","HR2-180-461360",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8343","2024-07-29 20:13:45.883296","H170-1802-62360","HR2-180-461360",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8344","2024-07-29 20:13:50.883333","H170-1802-62360","HR2-180-461360",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8345","2024-07-29 20:13:55.883385","H170-1802-62360","HR2-180-461360",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8346","2024-07-29 20:14:00.883422","H170-1802-62360","HR2-180-461360",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8347","2024-07-29 20:14:05.883473","H170-1802-62360","HR2-180-461360",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8348","2024-07-29 20:14:10.883511","H170-1802-62360","HR2-180-461360",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8349","2024-07-29 20:14:15.883532","H170-1802-62360","HR2-180-461360",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8350","2024-07-29 20:14:20.8836","H170-1802-62360","HR2-180-461360",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8351","2024-07-29 20:14:25.883621","H170-1802-62360","HR2-180-461360",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8352","2024-07-29 20:14:30.883688","H170-1802-62360","HR2-180-461360",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8353","2024-07-29 20:14:40.883746","H170-1802-62360","HR2-180-461360",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8354","2024-07-29 20:14:45.883799","H170-1802-62360","HR2-180-461360",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8355","2024-07-29 20:14:50.883836","H170-1802-62360","HR2-180-461360",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8356","2024-07-29 20:14:55.883888","H170-1802-62360","HR2-180-461360",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8357","2024-07-29 20:15:00.883924","H170-1802-62360","HR2-180-461360",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8358","2024-07-29 20:15:05.883976","H170-1802-62360","HR2-180-461360",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8359","2024-07-29 20:15:10.884013","H170-1802-62360","HR2-180-461360",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8360","2024-07-29 20:15:15.88405","H170-1802-62360","HR2-180-461360",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8361","2024-07-29 20:15:20.884102","H170-1802-62360","HR2-180-461360",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8362","2024-07-29 20:15:25.884139","H170-1802-62360","HR2-180-461360",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8363","2024-07-29 20:15:30.884191","H170-1802-62360","HR2-180-461360",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8364","2024-07-29 20:15:35.884227","H170-1802-62360","HR2-180-461360",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8365","2024-07-29 20:15:40.884249","H170-1802-62360","HR2-180-461360",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8366","2024-07-29 20:15:45.884317","H170-1802-62360","HR2-180-461360",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8367","2024-07-29 20:15:50.884338","H170-1802-62360","HR2-180-461360",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8368","2024-07-29 20:15:55.884405","H170-1802-62360","HR2-180-461360",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8369","2024-07-29 20:16:00.884427","H170-1802-62360","HR2-180-461360",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8370","2024-07-29 20:16:05.884464","H170-1802-62360","HR2-180-461360",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8371","2024-07-29 20:16:15.884552","H170-1802-62360","HR2-180-461360",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8372","2024-07-29 20:16:20.884605","H170-1802-62360","HR2-180-461360",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8373","2024-07-29 20:16:25.884642","H170-1802-62360","HR2-180-461360",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8374","2024-07-29 20:16:30.884693","H170-1802-62360","HR2-180-461360",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8375","2024-07-29 20:16:35.88473","H170-1802-62360","HR2-180-461360",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8376","2024-07-29 20:16:40.884767","H170-1802-62360","HR2-180-461360",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8377","2024-07-29 20:16:45.88482","H170-1802-62360","HR2-180-461360",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8378","2024-07-29 20:16:50.884856","H170-1802-62360","HR2-180-461360",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8379","2024-07-29 20:16:55.884908","H170-1802-62360","HR2-180-461360",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8380","2024-07-29 20:17:00.884945","H170-1802-62360","HR2-180-461360",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8381","2024-07-29 20:17:05.884966","H170-1802-62360","HR2-180-461360",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8382","2024-07-29 20:17:10.885018","H170-1802-62360","HR2-180-461360",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8383","2024-07-29 20:17:15.885055","H170-1802-62360","HR2-180-461360",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8384","2024-07-29 20:17:20.885108","H170-1802-62360","HR2-180-461360",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8385","2024-07-29 20:17:25.885144","H170-1802-62360","HR2-180-461360",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8386","2024-07-29 20:17:30.885181","H170-1802-62360","HR2-180-461360",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8387","2024-07-29 20:17:35.885233","H170-1802-62360","HR2-180-461360",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8388","2024-07-29 20:17:40.88527","H170-1802-62360","HR2-180-461360",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8389","2024-07-29 20:17:50.885359","H170-1802-62360","HR2-180-461360",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8390","2024-07-29 20:17:55.885396","H170-1802-62360","HR2-180-461360",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8391","2024-07-29 20:18:00.885447","H170-1802-62360","HR2-180-461360",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8392","2024-07-29 20:18:05.885469","H170-1802-62360","HR2-180-461360",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8393","2024-07-29 20:18:10.885536","H170-1802-62360","HR2-180-461360",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8394","2024-07-29 20:18:15.885558","H170-1802-62360","HR2-180-461360",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8395","2024-07-29 20:18:20.885625","H170-1802-62360","HR2-180-461360",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8396","2024-07-29 20:18:25.885647","H170-1802-62360","HR2-180-461360",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8397","2024-07-29 20:18:30.885684","H170-1802-62360","HR2-180-461360",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8398","2024-07-29 20:18:35.885735","H170-1802-62360","HR2-180-461360",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8399","2024-07-29 20:18:40.885772","H170-1802-62360","HR2-180-461360",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8400","2024-07-29 20:18:45.885824","H170-1802-62360","HR2-180-461360",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8401","2024-07-29 20:18:50.885861","H170-1802-62360","HR2-180-461360",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8402","2024-07-29 20:18:55.885897","H170-1802-62360","HR2-180-461360",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8403","2024-07-29 20:19:00.88595","H170-1802-62360","HR2-180-461360",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8404","2024-07-29 20:19:05.885987","H170-1802-62360","HR2-180-461360",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8405","2024-07-29 20:19:10.886039","H170-1802-62360","HR2-180-461360",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8406","2024-07-29 20:19:15.886075","H170-1802-62360","HR2-180-461360",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8407","2024-07-29 20:19:25.886165","H170-1802-62360","HR2-180-461360",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8408","2024-07-29 20:19:30.886185","H170-1802-62360","HR2-180-461360",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8409","2024-07-29 20:19:35.886253","H170-1802-62360","HR2-180-461360",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8410","2024-07-29 20:19:40.886275","H170-1802-62360","HR2-180-461360",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8411","2024-07-29 20:19:45.886342","H170-1802-62360","HR2-180-461360",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8412","2024-07-29 20:19:50.886363","H170-1802-62360","HR2-180-461360",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8413","2024-07-29 20:19:55.8864","H170-1802-62360","HR2-180-461360",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8414","2024-07-29 20:20:00.886453","H170-1802-62360","HR2-180-461360",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8415","2024-07-29 20:20:05.886489","H170-1802-62360","HR2-180-461360",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8416","2024-07-29 20:20:10.886541","H170-1802-62360","HR2-180-461360",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8417","2024-07-29 20:20:15.886578","H170-1802-62360","HR2-180-461360",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8418","2024-07-29 20:20:20.886615","H170-1802-62360","HR2-180-461360",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8419","2024-07-29 20:20:25.886667","H170-1802-62360","HR2-180-461360",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8420","2024-07-29 20:20:30.886704","H170-1802-62360","HR2-180-461360",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8421","2024-07-29 20:20:35.886756","H170-1802-62360","HR2-180-461360",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8422","2024-07-29 20:20:40.886793","H170-1802-62360","HR2-180-461360",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8423","2024-07-29 20:20:45.886814","H170-1802-62360","HR2-180-461360",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8424","2024-07-29 20:20:50.886881","H170-1802-62360","HR2-180-461360",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8425","2024-07-29 20:21:00.886955","H170-1802-62360","HR2-180-461360",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8426","2024-07-29 20:21:05.886992","H170-1802-62360","HR2-180-461360",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8427","2024-07-29 20:21:10.887029","H170-1802-62360","HR2-180-461360",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8428","2024-07-29 20:21:15.887081","H170-1802-62360","HR2-180-461360",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8429","2024-07-29 20:21:20.887117","H170-1802-62360","HR2-180-461360",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8430","2024-07-29 20:21:30.887206","H170-1802-62360","HR2-180-461360",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8431","2024-07-29 20:21:35.887259","H170-1802-62360","HR2-180-461360",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8432","2024-07-29 20:21:40.887295","H170-1802-62360","HR2-180-461360",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8433","2024-07-29 20:21:45.887317","H170-1802-62360","HR2-180-461360",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8434","2024-07-29 20:21:50.887384","H170-1802-62360","HR2-180-461360",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8435","2024-07-29 20:21:55.887405","H170-1802-62360","HR2-180-461360",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8436","2024-07-29 20:22:00.887473","H170-1802-62360","HR2-180-461360",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8437","2024-07-29 20:22:05.887494","H170-1802-62360","HR2-180-461360",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8438","2024-07-29 20:22:10.887532","H170-1802-62360","HR2-180-461360",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8439","2024-07-29 20:22:15.887583","H170-1802-62360","HR2-180-461360",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8440","2024-07-29 20:22:20.88762","H170-1802-62360","HR2-180-461360",NA,NA,NA,NA,NA,NA,NA,NA,NA
