EVENT_DESC,Device Time (UTC),Time,Time Offset (h),Time Correction (s),Model,Serial Number,Type,Subtype,Description,Values,,,,,,,Latitude,Longitude,GPS HDOP
EVENT_FAULT_DESC,Device Time (UTC),Time,Time Offset (h),Time Correction (s),Model,Serial Number,Fault Importance,Fault Code,Fault Description
EVENT_INIT_DESC,Device Time (UTC),Time,Time Offset (h),Time Correction (s),Model,Serial Number,Prior Device Time (UTC),External Time Zone,Firmware Version
EVENT_OFFLOAD_DESC,Device Time (UTC),Time,Time Offset (h),Time Correction (s),Model,Serial Number,External Time (UTC),External Time Zone,HR Total Accepted Detections,PPM Total Accepted Detections,Memory Remaining (%),Battery Remaining (%),Original File
HEALTH_HR2_DESC,Device Time (UTC),Time,Time Offset (h),Time Correction (s),Model,Serial Number,Line Voltage (V),Memory Remaining (%),RTC Time
TEMP_DESC,Device Time (UTC),Time,Time Offset (h),Time Correction (s),Model,Serial Number,Ambient (deg C),Internal (deg C)
TEMP_STATS_DESC,Device Time (UTC),Time,Time Offset (h),Time Correction (s),Model,Serial Number,Ambient Min (deg C),Ambient Max (deg C),Ambient Mean (deg C),Sample Count,Accumulation Period (s)
DATA_SOURCE_FILE,HR2-180 461358 2024-07-29 173959.vdat,d527f0af-a96f-4a54-9e6e-ff499071f6ea,com.vemco.file.vrdp.vrhr2/1.0.0,49195,ORIGINAL
DET,2024-07-29 03:37:33.639999,2024-07-29 03:37:33.190096,,-0.449902735,HR2-180,461358,3,HR_SELF,H170-1802-62358,62358,,,,,,10,,,,
DET,2024-07-29 03:38:04.890426,2024-07-29 03:38:04.440258,,-0.450167974,HR2-180,461358,3,HR_SELF,H170-1802-62358,62358,,,,,,10,,,,
DET,2024-07-29 03:38:17.681869,2024-07-29 03:38:17.231592,,-0.450276541,HR2-180,461358,1,PPM_SELF,A180-1702-62358,62358,,,,,,,,,,
DET,2024-07-29 03:38:33.015792,2024-07-29 03:38:32.565385,,-0.450406688,HR2-180,461358,3,HR_SELF,H170-1802-62358,62358,,,,,,10,,,,
DET,2024-07-29 03:39:04.89122,2024-07-29 03:39:04.440542,,-0.450677231,HR2-180,461358,3,HR_SELF,H170-1802-62358,62358,,,,,,10,,,,
DET,2024-07-29 03:39:34.266616,2024-07-29 03:39:33.815689,,-0.450926555,HR2-180,461358,3,HR_SELF,H170-1802-62358,62358,,,,,,10,,,,
DIAG_HR2,2024-07-29 03:40:00,2024-07-29 03:39:59.548855,,-0.451144967,HR2-180,461358,24,22,0,1,0,0,0,0,13.5
TEMP,2024-07-29 03:40:00,2024-07-29 03:39:59.548855,,-0.451144967,HR2-180,461358,24.0,24.3
ATTITUDE,2024-07-29 03:40:00,2024-07-29 03:39:59.548855,,-0.451144967,HR2-180,461358,24
DET,2024-07-29 03:40:08.642074,2024-07-29 03:40:08.190855,,-0.451218317,HR2-180,461358,3,HR_SELF,H170-1802-62358,62358,,,,,,10,,,,
DET,2024-07-29 03:40:42.392517,2024-07-29 03:40:41.941012,,-0.451504774,HR2-180,461358,3,HR_SELF,H170-1802-62358,62358,,,,,,10,,,,
DET,2024-07-29 03:41:15.517959,2024-07-29 03:41:15.066173,,-0.451785926,HR2-180,461358,3,HR_SELF,H170-1802-62358,62358,,,,,,10,,,,
DET,2024-07-29 03:41:47.393386,2024-07-29 03:41:46.941329,,-0.452056469,HR2-180,461358,3,HR_SELF,H170-1802-62358,62358,,,,,,10,,,,
DET,2024-07-29 03:42:16.143768,2024-07-29 03:42:15.691467,,-0.452300488,HR2-180,461358,3,HR_SELF,H170-1802-62358,62358,,,,,,10,,,,
DET,2024-07-29 03:42:48.644165,2024-07-29 03:42:48.191588,,-0.452576336,HR2-180,461358,3,HR_SELF,H170-1802-62358,62358,,,,,,10,,,,
DET,2024-07-29 03:43:19.269577,2024-07-29 03:43:18.81674,,-0.452836269,HR2-180,461358,3,HR_SELF,H170-1802-62358,62358,,,,,,10,,,,
DET,2024-07-29 03:43:45.519927,2024-07-29 03:43:45.066867,,-0.453059069,HR2-180,461358,3,HR_SELF,H170-1802-62358,62358,,,,,,10,,,,
DET,2024-07-29 03:43:47.236145,2024-07-29 03:43:46.783071,,-0.453073635,HR2-180,461358,1,PPM_SELF,A180-1702-62358,62358,,,,,,,,,,
DET,2024-07-29 03:44:13.645294,2024-07-29 03:44:13.191996,,-0.453297783,HR2-180,461358,3,HR_SELF,H170-1802-62358,62358,,,,,,10,,,,
DET,2024-07-29 03:44:45.520736,2024-07-29 03:44:45.067167,,-0.453568326,HR2-180,461358,3,HR_SELF,H170-1802-62358,62358,,,,,,10,,,,
DET,2024-07-29 03:44:45.521575,2024-07-29 03:44:45.068006,,-0.453568334,HR2-180,461358,3,HR,H170-1802-43106,43106,,,84.9,36,,7,,,,
DET,2024-07-29 03:45:14.896118,2024-07-29 03:45:14.4423,,-0.453817650,HR2-180,461358,3,HR_SELF,H170-1802-62358,62358,,,,,,10,,,,
DET,2024-07-29 03:45:48.646575,2024-07-29 03:45:48.19247,,-0.454104107,HR2-180,461358,3,HR_SELF,H170-1802-62358,62358,,,,,,10,,,,
DET,2024-07-29 03:46:21.772003,2024-07-29 03:46:21.317617,,-0.454385260,HR2-180,461358,3,HR_SELF,H170-1802-62358,62358,,,,,,10,,,,
DET,2024-07-29 03:46:53.022415,2024-07-29 03:46:52.567764,,-0.454650498,HR2-180,461358,3,HR_SELF,H170-1802-62358,62358,,,,,,10,,,,
DET,2024-07-29 03:47:21.147781,2024-07-29 03:47:20.692891,,-0.454889212,HR2-180,461358,3,HR_SELF,H170-1802-62358,62358,,,,,,10,,,,
DET,2024-07-29 03:47:53.023223,2024-07-29 03:47:52.568063,,-0.455159755,HR2-180,461358,3,HR_SELF,H170-1802-62358,62358,,,,,,10,,,,
DET,2024-07-29 03:48:22.39862,2024-07-29 03:48:21.94321,,-0.455409079,HR2-180,461358,3,HR_SELF,H170-1802-62358,62358,,,,,,10,,,,
DET,2024-07-29 03:48:56.774078,2024-07-29 03:48:56.318377,,-0.455700841,HR2-180,461358,3,HR_SELF,H170-1802-62358,62358,,,,,,10,,,,
DET,2024-07-29 03:49:15.152404,2024-07-29 03:49:14.696547,,-0.455856827,HR2-180,461358,1,PPM_SELF,A180-1702-62358,62358,,,,,,,,,,
DET,2024-07-29 03:49:31.149536,2024-07-29 03:49:30.693543,,-0.455992603,HR2-180,461358,3,HR_SELF,H170-1802-62358,62358,,,,,,10,,,,
DIAG_HR2,2024-07-29 03:50:00,2024-07-29 03:49:59.543762,,-0.456237471,HR2-180,461358,24,21.5,1,3,0,0,0,0,12
TEMP,2024-07-29 03:50:00,2024-07-29 03:49:59.543762,,-0.456237471,HR2-180,461358,23.8,24.3
ATTITUDE,2024-07-29 03:50:00,2024-07-29 03:49:59.543762,,-0.456237471,HR2-180,461358,24
DET,2024-07-29 03:50:05.524993,2024-07-29 03:50:05.068708,,-0.456284365,HR2-180,461358,3,HR_SELF,H170-1802-62358,62358,,,,,,10,,,,
DET,2024-07-29 03:50:39.900436,2024-07-29 03:50:39.443859,,-0.456576127,HR2-180,461358,3,HR_SELF,H170-1802-62358,62358,,,,,,10,,,,
DET,2024-07-29 03:51:14.275909,2024-07-29 03:51:13.819041,,-0.456867889,HR2-180,461358,3,HR_SELF,H170-1802-62358,62358,,,,,,10,,,,
DET,2024-07-29 03:51:48.651351,2024-07-29 03:51:48.194191,,-0.457159651,HR2-180,461358,3,HR_SELF,H170-1802-62358,62358,,,,,,10,,,,
DET,2024-07-29 03:52:23.026824,2024-07-29 03:52:22.569372,,-0.457451413,HR2-180,461358,3,HR_SELF,H170-1802-62358,62358,,,,,,10,,,,
DET,2024-07-29 03:52:57.402282,2024-07-29 03:52:56.944538,,-0.457743175,HR2-180,461358,3,HR_SELF,H170-1802-62358,62358,,,,,,10,,,,
DET,2024-07-29 03:53:31.152709,2024-07-29 03:53:30.694679,,-0.458029632,HR2-180,461358,3,HR_SELF,H170-1802-62358,62358,,,,,,10,,,,
DET,2024-07-29 03:54:03.653137,2024-07-29 03:54:03.194831,,-0.458305479,HR2-180,461358,3,HR_SELF,H170-1802-62358,62358,,,,,,10,,,,
DET,2024-07-29 03:54:34.278549,2024-07-29 03:54:33.819983,,-0.458565413,HR2-180,461358,3,HR_SELF,H170-1802-62358,62358,,,,,,10,,,,
DET,2024-07-29 03:54:40.026626,2024-07-29 03:54:39.568011,,-0.458614200,HR2-180,461358,1,PPM_SELF,A180-1702-62358,62358,,,,,,,,,,
DET,2024-07-29 03:55:01.1539,2024-07-29 03:55:00.695106,,-0.458793517,HR2-180,461358,3,HR_SELF,H170-1802-62358,62358,,,,,,10,,,,
DET,2024-07-29 03:55:29.904281,2024-07-29 03:55:29.445243,,-0.459037536,HR2-180,461358,3,HR_SELF,H170-1802-62358,62358,,,,,,10,,,,
DET,2024-07-29 03:56:03.029708,2024-07-29 03:56:02.570389,,-0.459318689,HR2-180,461358,3,HR_SELF,H170-1802-62358,62358,,,,,,10,,,,
DET,2024-07-29 03:56:34.28012,2024-07-29 03:56:33.820536,,-0.459583927,HR2-180,461358,3,HR_SELF,H170-1802-62358,62358,,,,,,10,,,,
DET,2024-07-29 03:57:01.780471,2024-07-29 03:57:01.320653,,-0.459817336,HR2-180,461358,3,HR_SELF,H170-1802-62358,62358,,,,,,10,,,,
DET,2024-07-29 03:57:32.405883,2024-07-29 03:57:31.945805,,-0.460077270,HR2-180,461358,3,HR_SELF,H170-1802-62358,62358,,,,,,10,,,,
DET,2024-07-29 03:57:58.656234,2024-07-29 03:57:58.195933,,-0.460300070,HR2-180,461358,3,HR_SELF,H170-1802-62358,62358,,,,,,10,,,,
DET,2024-07-29 03:58:26.7816,2024-07-29 03:58:26.321061,,-0.460538784,HR2-180,461358,3,HR_SELF,H170-1802-62358,62358,,,,,,10,,,,
DET,2024-07-29 03:58:58.657043,2024-07-29 03:58:58.196233,,-0.460809327,HR2-180,461358,3,HR_SELF,H170-1802-62358,62358,,,,,,10,,,,
DET,2024-07-29 03:59:27.407409,2024-07-29 03:59:26.946355,,-0.461053346,HR2-180,461358,3,HR_SELF,H170-1802-62358,62358,,,,,,10,,,,
DET,2024-07-29 03:59:58.582763,2024-07-29 03:59:58.121445,,-0.461317947,HR2-180,461358,1,PPM_SELF,A180-1702-62358,62358,,,,,,,,,,
DET,2024-07-29 03:59:59.907836,2024-07-29 03:59:59.446506,,-0.461329194,HR2-180,461358,3,HR_SELF,H170-1802-62358,62358,,,,,,10,,,,
DIAG_HR2,2024-07-29 04:00:00,2024-07-29 03:59:59.53867,,-0.461329976,HR2-180,461358,23,46.5,0,5,0,0,0,0,13.5
TEMP,2024-07-29 04:00:00,2024-07-29 03:59:59.53867,,-0.461329976,HR2-180,461358,23.8,24.3
ATTITUDE,2024-07-29 04:00:00,2024-07-29 03:59:59.53867,,-0.461329976,HR2-180,461358,23
DET,2024-07-29 04:00:30.533248,2024-07-29 04:00:30.071658,,-0.461589127,HR2-180,461358,3,HR_SELF,H170-1802-62358,62358,,,,,,10,,,,
DET,2024-07-29 04:00:57.408615,2024-07-29 04:00:56.946797,,-0.461817232,HR2-180,461358,3,HR_SELF,H170-1802-62358,62358,,,,,,10,,,,
DET,2024-07-29 04:01:26.784011,2024-07-29 04:01:26.321944,,-0.462066556,HR2-180,461358,3,HR_SELF,H170-1802-62358,62358,,,,,,10,,,,
DET,2024-07-29 04:02:01.159454,2024-07-29 04:02:00.697095,,-0.462358318,HR2-180,461358,3,HR_SELF,H170-1802-62358,62358,,,,,,10,,,,
DET,2024-07-29 04:02:34.909896,2024-07-29 04:02:34.447251,,-0.462644775,HR2-180,461358,3,HR_SELF,H170-1802-62358,62358,,,,,,10,,,,
DET,2024-07-29 04:03:07.410308,2024-07-29 04:03:06.947387,,-0.462920622,HR2-180,461358,3,HR_SELF,H170-1802-62358,62358,,,,,,10,,,,
DET,2024-07-29 04:03:37.410705,2024-07-29 04:03:36.947529,,-0.463175251,HR2-180,461358,3,HR_SELF,H170-1802-62358,62358,,,,,,10,,,,
DET,2024-07-29 04:04:03.036041,2024-07-29 04:04:02.572648,,-0.463392746,HR2-180,461358,3,HR_SELF,H170-1802-62358,62358,,,,,,10,,,,
DET,2024-07-29 04:04:29.286407,2024-07-29 04:04:28.822791,,-0.463615546,HR2-180,461358,3,HR_SELF,H170-1802-62358,62358,,,,,,10,,,,
DET,2024-07-29 04:04:56.786758,2024-07-29 04:04:56.322909,,-0.463848956,HR2-180,461358,3,HR_SELF,H170-1802-62358,62358,,,,,,10,,,,
DET,2024-07-29 04:05:04.502746,2024-07-29 04:05:04.038831,,-0.463914445,HR2-180,461358,1,PPM_SELF,A180-1702-62358,62358,,,,,,,,,,
DET,2024-07-29 04:05:26.787139,2024-07-29 04:05:26.323035,,-0.464103584,HR2-180,461358,3,HR_SELF,H170-1802-62358,62358,,,,,,10,,,,
DET,2024-07-29 04:05:51.78746,2024-07-29 04:05:51.323144,,-0.464315775,HR2-180,461358,3,HR_SELF,H170-1802-62358,62358,,,,,,10,,,,
DET,2024-07-29 04:06:16.787796,2024-07-29 04:06:16.323268,,-0.464527965,HR2-180,461358,3,HR_SELF,H170-1802-62358,62358,,,,,,10,,,,
DET,2024-07-29 04:06:41.788131,2024-07-29 04:06:41.32339,,-0.464740156,HR2-180,461358,3,HR_SELF,H170-1802-62358,62358,,,,,,10,,,,
DET,2024-07-29 04:07:07.413467,2024-07-29 04:07:06.948509,,-0.464957651,HR2-180,461358,3,HR_SELF,H170-1802-62358,62358,,,,,,10,,,,
DET,2024-07-29 04:07:33.663787,2024-07-29 04:07:33.198606,,-0.465180451,HR2-180,461358,3,HR_SELF,H170-1802-62358,62358,,,,,,10,,,,
DET,2024-07-29 04:08:01.789184,2024-07-29 04:08:01.323764,,-0.465419165,HR2-180,461358,3,HR_SELF,H170-1802-62358,62358,,,,,,10,,,,
DET,2024-07-29 04:08:33.039596,2024-07-29 04:08:32.573911,,-0.465684403,HR2-180,461358,3,HR_SELF,H170-1802-62358,62358,,,,,,10,,,,
DET,2024-07-29 04:09:01.164962,2024-07-29 04:09:00.699038,,-0.465923117,HR2-180,461358,3,HR_SELF,H170-1802-62358,62358,,,,,,10,,,,
DET,2024-07-29 04:09:33.040405,2024-07-29 04:09:32.574211,,-0.466193661,HR2-180,461358,3,HR_SELF,H170-1802-62358,62358,,,,,,10,,,,
DET,2024-07-29 04:09:45.15039,2024-07-29 04:09:44.684093,,-0.466296444,HR2-180,461358,1,PPM_SELF,A180-1702-62358,62358,,,,,,,,,,
DIAG_HR2,2024-07-29 04:10:00,2024-07-29 04:09:59.533577,,-0.466422480,HR2-180,461358,23,21.5,0,4,0,0,0,0,12
TEMP,2024-07-29 04:10:00,2024-07-29 04:09:59.533577,,-0.466422480,HR2-180,461358,23.8,24.2
ATTITUDE,2024-07-29 04:10:00,2024-07-29 04:09:59.533577,,-0.466422480,HR2-180,461358,23
DET,2024-07-29 04:10:01.790756,2024-07-29 04:10:01.324318,,-0.466437679,HR2-180,461358,3,HR_SELF,H170-1802-62358,62358,,,,,,10,,,,
DET,2024-07-29 04:10:34.291183,2024-07-29 04:10:33.824469,,-0.466713527,HR2-180,461358,3,HR_SELF,H170-1802-62358,62358,,,,,,10,,,,
DET,2024-07-29 04:11:04.29158,2024-07-29 04:11:03.824611,,-0.466968156,HR2-180,461358,3,HR_SELF,H170-1802-62358,62358,,,,,,10,,,,
DET,2024-07-29 04:11:29.2919,2024-07-29 04:11:28.824719,,-0.467180346,HR2-180,461358,3,HR_SELF,H170-1802-62358,62358,,,,,,10,,,,
DET,2024-07-29 04:11:54.292236,2024-07-29 04:11:53.824843,,-0.467392536,HR2-180,461358,3,HR_SELF,H170-1802-62358,62358,,,,,,10,,,,
DET,2024-07-29 04:12:19.292541,2024-07-29 04:12:18.824936,,-0.467604727,HR2-180,461358,3,HR_SELF,H170-1802-62358,62358,,,,,,10,,,,
DET,2024-07-29 04:12:44.292877,2024-07-29 04:12:43.82506,,-0.467816917,HR2-180,461358,3,HR_SELF,H170-1802-62358,62358,,,,,,10,,,,
DET,2024-07-29 04:13:09.918228,2024-07-29 04:13:09.450193,,-0.468034413,HR2-180,461358,3,HR_SELF,H170-1802-62358,62358,,,,,,10,,,,
DET,2024-07-29 04:13:36.168563,2024-07-29 04:13:35.700305,,-0.468257213,HR2-180,461358,3,HR_SELF,H170-1802-62358,62358,,,,,,10,,,,
DET,2024-07-29 04:14:03.66893,2024-07-29 04:14:03.200439,,-0.468490622,HR2-180,461358,3,HR_SELF,H170-1802-62358,62358,,,,,,10,,,,
DET,2024-07-29 04:14:35.392166,2024-07-29 04:14:34.923406,,-0.468759873,HR2-180,461358,1,PPM_SELF,A180-1702-62358,62358,,,,,,,,,,
DET,2024-07-29 04:15:01.169692,2024-07-29 04:15:00.700713,,-0.468978660,HR2-180,461358,3,HR_SELF,H170-1802-62358,62358,,,,,,10,,,,
DET,2024-07-29 04:15:29.920074,2024-07-29 04:15:29.450851,,-0.469222679,HR2-180,461358,3,HR_SELF,H170-1802-62358,62358,,,,,,10,,,,
DET,2024-07-29 04:16:03.045501,2024-07-29 04:16:02.575997,,-0.469503832,HR2-180,461358,3,HR_SELF,H170-1802-62358,62358,,,,,,10,,,,
DET,2024-07-29 04:16:34.920944,2024-07-29 04:16:34.451169,,-0.469774375,HR2-180,461358,3,HR_SELF,H170-1802-62358,62358,,,,,,10,,,,
DET,2024-07-29 04:17:03.671295,2024-07-29 04:17:03.201276,,-0.470018394,HR2-180,461358,3,HR_SELF,H170-1802-62358,62358,,,,,,10,,,,
DET,2024-07-29 04:17:36.171737,2024-07-29 04:17:35.701442,,-0.470294241,HR2-180,461358,3,HR_SELF,H170-1802-62358,62358,,,,,,10,,,,
DET,2024-07-29 04:18:06.797134,2024-07-29 04:18:06.326579,,-0.470554175,HR2-180,461358,3,HR_SELF,H170-1802-62358,62358,,,,,,10,,,,
DET,2024-07-29 04:18:33.6725,2024-07-29 04:18:33.201717,,-0.470782279,HR2-180,461358,3,HR_SELF,H170-1802-62358,62358,,,,,,10,,,,
DET,2024-07-29 04:19:02.422866,2024-07-29 04:19:01.951839,,-0.471026298,HR2-180,461358,3,HR_SELF,H170-1802-62358,62358,,,,,,10,,,,
DET,2024-07-29 04:19:35.548309,2024-07-29 04:19:35.077001,,-0.471307451,HR2-180,461358,3,HR_SELF,H170-1802-62358,62358,,,,,,10,,,,
DET,2024-07-29 04:19:44.58818,2024-07-29 04:19:44.116795,,-0.471384177,HR2-180,461358,1,PPM_SELF,A180-1702-62358,62358,,,,,,,,,,
DIAG_HR2,2024-07-29 04:20:00,2024-07-29 04:19:59.528485,,-0.471514985,HR2-180,461358,23,22,0,5,0,0,0,0,13.5
TEMP,2024-07-29 04:20:00,2024-07-29 04:19:59.528485,,-0.471514985,HR2-180,461358,23.8,24.3
ATTITUDE,2024-07-29 04:20:00,2024-07-29 04:19:59.528485,,-0.471514985,HR2-180,461358,23
DET,2024-07-29 04:20:07.423751,2024-07-29 04:20:06.952173,,-0.471577994,HR2-180,461358,3,HR_SELF,H170-1802-62358,62358,,,,,,10,,,,
DET,2024-07-29 04:20:36.174118,2024-07-29 04:20:35.702295,,-0.471822013,HR2-180,461358,3,HR_SELF,H170-1802-62358,62358,,,,,,10,,,,
DET,2024-07-29 04:21:08.674545,2024-07-29 04:21:08.202447,,-0.472097860,HR2-180,461358,3,HR_SELF,H170-1802-62358,62358,,,,,,10,,,,
DET,2024-07-29 04:21:38.674926,2024-07-29 04:21:38.202573,,-0.472352489,HR2-180,461358,3,HR_SELF,H170-1802-62358,62358,,,,,,10,,,,
DET,2024-07-29 04:22:03.675247,2024-07-29 04:22:03.202682,,-0.472564679,HR2-180,461358,3,HR_SELF,H170-1802-62358,62358,,,,,,10,,,,
DET,2024-07-29 04:22:29.300582,2024-07-29 04:22:28.827799,,-0.472782174,HR2-180,461358,3,HR_SELF,H170-1802-62358,62358,,,,,,10,,,,
DET,2024-07-29 04:22:55.550949,2024-07-29 04:22:55.077944,,-0.473004975,HR2-180,461358,3,HR_SELF,H170-1802-62358,62358,,,,,,10,,,,
DET,2024-07-29 04:23:23.676315,2024-07-29 04:23:23.203071,,-0.473243689,HR2-180,461358,3,HR_SELF,H170-1802-62358,62358,,,,,,10,,,,
DET,2024-07-29 04:23:54.926727,2024-07-29 04:23:54.453218,,-0.473508927,HR2-180,461358,3,HR_SELF,H170-1802-62358,62358,,,,,,10,,,,
DET,2024-07-29 04:24:23.052093,2024-07-29 04:24:22.578345,,-0.473747641,HR2-180,461358,3,HR_SELF,H170-1802-62358,62358,,,,,,10,,,,
DET,2024-07-29 04:24:31.787918,2024-07-29 04:24:31.314096,,-0.473821787,HR2-180,461358,1,PPM_SELF,A180-1702-62358,62358,,,,,,,,,,
DET,2024-07-29 04:24:54.92752,2024-07-29 04:24:54.453501,,-0.474018184,HR2-180,461358,3,HR_SELF,H170-1802-62358,62358,,,,,,10,,,,
DET,2024-07-29 04:25:23.677886,2024-07-29 04:25:23.203623,,-0.474262203,HR2-180,461358,3,HR_SELF,H170-1802-62358,62358,,,,,,10,,,,
DET,2024-07-29 04:25:56.803344,2024-07-29 04:25:56.3288,,-0.474543356,HR2-180,461358,3,HR_SELF,H170-1802-62358,62358,,,,,,10,,,,
DET,2024-07-29 04:26:28.678756,2024-07-29 04:26:28.203942,,-0.474813899,HR2-180,461358,3,HR_SELF,H170-1802-62358,62358,,,,,,10,,,,
DET,2024-07-29 04:26:57.429138,2024-07-29 04:26:56.95408,,-0.475057918,HR2-180,461358,3,HR_SELF,H170-1802-62358,62358,,,,,,10,,,,
DET,2024-07-29 04:27:29.92958,2024-07-29 04:27:29.454246,,-0.475333765,HR2-180,461358,3,HR_SELF,H170-1802-62358,62358,,,,,,10,,,,
DET,2024-07-29 04:27:59.929946,2024-07-29 04:27:59.454357,,-0.475588394,HR2-180,461358,3,HR_SELF,H170-1802-62358,62358,,,,,,10,,,,
DET,2024-07-29 04:28:25.555297,2024-07-29 04:28:25.079491,,-0.475805889,HR2-180,461358,3,HR_SELF,H170-1802-62358,62358,,,,,,10,,,,
DET,2024-07-29 04:28:52.430664,2024-07-29 04:28:51.95463,,-0.476033994,HR2-180,461358,3,HR_SELF,H170-1802-62358,62358,,,,,,10,,,,
DET,2024-07-29 04:29:21.18103,2024-07-29 04:29:20.704751,,-0.476278013,HR2-180,461358,3,HR_SELF,H170-1802-62358,62358,,,,,,10,,,,
DET,2024-07-29 04:29:35.133865,2024-07-29 04:29:34.657468,,-0.476396438,HR2-180,461358,1,PPM_SELF,A180-1702-62358,62358,,,,,,,,,,
DET,2024-07-29 04:29:53.681472,2024-07-29 04:29:53.204918,,-0.476553861,HR2-180,461358,3,HR_SELF,H170-1802-62358,62358,,,,,,10,,,,
DIAG_HR2,2024-07-29 04:30:00,2024-07-29 04:29:59.523392,,-0.476607489,HR2-180,461358,23,21.5,0,2,0,0,0,0,12
TEMP,2024-07-29 04:30:00,2024-07-29 04:29:59.523392,,-0.476607489,HR2-180,461358,23.8,24.2
ATTITUDE,2024-07-29 04:30:00,2024-07-29 04:29:59.523392,,-0.476607489,HR2-180,461358,23
DET,2024-07-29 04:30:23.681838,2024-07-29 04:30:23.205029,,-0.476808489,HR2-180,461358,3,HR_SELF,H170-1802-62358,62358,,,,,,10,,,,
DET,2024-07-29 04:30:49.307174,2024-07-29 04:30:48.830148,,-0.477025984,HR2-180,461358,3,HR_SELF,H170-1802-62358,62358,,,,,,10,,,,
DET,2024-07-29 04:31:15.55754,2024-07-29 04:31:15.080291,,-0.477248784,HR2-180,461358,3,HR_SELF,H170-1802-62358,62358,,,,,,10,,,,
DET,2024-07-29 04:31:43.682907,2024-07-29 04:31:43.205419,,-0.477487499,HR2-180,461358,3,HR_SELF,H170-1802-62358,62358,,,,,,10,,,,
DET,2024-07-29 04:32:15.558334,2024-07-29 04:32:15.080575,,-0.477758041,HR2-180,461358,3,HR_SELF,H170-1802-62358,62358,,,,,,10,,,,
DET,2024-07-29 04:32:44.933715,2024-07-29 04:32:44.455707,,-0.478007365,HR2-180,461358,3,HR_SELF,H170-1802-62358,62358,,,,,,10,,,,
DET,2024-07-29 04:33:19.309173,2024-07-29 04:33:18.830873,,-0.478299127,HR2-180,461358,3,HR_SELF,H170-1802-62358,62358,,,,,,10,,,,
DET,2024-07-29 04:33:53.684646,2024-07-29 04:33:53.206055,,-0.478590889,HR2-180,461358,3,HR_SELF,H170-1802-62358,62358,,,,,,10,,,,
DET,2024-07-29 04:34:10.633422,2024-07-29 04:34:10.154687,,-0.478734742,HR2-180,461358,1,PPM_SELF,A180-1702-62358,62358,,,,,,,,,,
DET,2024-07-29 04:34:27.435089,2024-07-29 04:34:26.956211,,-0.478877346,HR2-180,461358,3,HR_SELF,H170-1802-62358,62358,,,,,,10,,,,
DET,2024-07-29 04:34:59.935501,2024-07-29 04:34:59.456347,,-0.479153194,HR2-180,461358,3,HR_SELF,H170-1802-62358,62358,,,,,,10,,,,
DET,2024-07-29 04:35:29.935882,2024-07-29 04:35:29.456474,,-0.479407822,HR2-180,461358,3,HR_SELF,H170-1802-62358,62358,,,,,,10,,,,
DET,2024-07-29 04:35:54.936203,2024-07-29 04:35:54.456582,,-0.479620013,HR2-180,461358,3,HR_SELF,H170-1802-62358,62358,,,,,,10,,,,
DET,2024-07-29 04:36:19.936538,2024-07-29 04:36:19.456705,,-0.479832203,HR2-180,461358,3,HR_SELF,H170-1802-62358,62358,,,,,,10,,,,
DET,2024-07-29 04:36:45.561889,2024-07-29 04:36:45.081839,,-0.480049699,HR2-180,461358,3,HR_SELF,H170-1802-62358,62358,,,,,,10,,,,
DET,2024-07-29 04:37:12.437255,2024-07-29 04:37:11.956977,,-0.480277804,HR2-180,461358,3,HR_SELF,H170-1802-62358,62358,,,,,,10,,,,
DET,2024-07-29 04:37:41.187622,2024-07-29 04:37:40.7071,,-0.480521822,HR2-180,461358,3,HR_SELF,H170-1802-62358,62358,,,,,,10,,,,
DET,2024-07-29 04:38:13.688034,2024-07-29 04:38:13.207236,,-0.480797670,HR2-180,461358,3,HR_SELF,H170-1802-62358,62358,,,,,,10,,,,
DET,2024-07-29 04:38:44.31343,2024-07-29 04:38:43.832372,,-0.481057603,HR2-180,461358,3,HR_SELF,H170-1802-62358,62358,,,,,,10,,,,
DET,2024-07-29 04:38:50.345062,2024-07-29 04:38:49.863953,,-0.481108797,HR2-180,461358,1,PPM_SELF,A180-1702-62358,62358,,,,,,,,,,
DET,2024-07-29 04:39:11.188796,2024-07-29 04:39:10.70751,,-0.481285708,HR2-180,461358,3,HR_SELF,H170-1802-62358,62358,,,,,,10,,,,
DET,2024-07-29 04:39:40.564193,2024-07-29 04:39:40.082657,,-0.481535032,HR2-180,461358,3,HR_SELF,H170-1802-62358,62358,,,,,,10,,,,
DIAG_HR2,2024-07-29 04:40:00,2024-07-29 04:39:59.5183,,-0.481699994,HR2-180,461358,23,22,0,3,0,0,0,0,13.5
TEMP,2024-07-29 04:40:00,2024-07-29 04:39:59.5183,,-0.481699994,HR2-180,461358,23.8,24.2
ATTITUDE,2024-07-29 04:40:00,2024-07-29 04:39:59.5183,,-0.481699994,HR2-180,461358,23
DET,2024-07-29 04:40:14.939666,2024-07-29 04:40:14.457839,,-0.481826794,HR2-180,461358,3,HR_SELF,H170-1802-62358,62358,,,,,,10,,,,
DET,2024-07-29 04:40:49.315109,2024-07-29 04:40:48.83299,,-0.482118556,HR2-180,461358,3,HR_SELF,H170-1802-62358,62358,,,,,,10,,,,
DET,2024-07-29 04:41:23.690567,2024-07-29 04:41:23.208156,,-0.482410318,HR2-180,461358,3,HR_SELF,H170-1802-62358,62358,,,,,,10,,,,
